Date,Region,Total_State_Infections,B.1.1.529,B.1.617.2,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LF.7.7.1,LF.7.7.2,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NB.1.8.1,NW.1,Other,PA.1,PQ.17,PQ.2.8.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG,XFG.1,XFG.1.1,XFG.14.1,XFG.2.5.1,XFG.23.1.3,XFG.6,XFV,XFY,XFZ
2024-07-07,WI,17708,31,0,3,5,2,0,0,2,0,6,7,0,0,4,0,2,3,3,2,14,0,0,0,0,0,0,0,7,0,4,0,25,0,0,2,849,151,2,158,153,345,332,43,153,23,302,24,1302,478,87,1541,821,2149,4393,1332,146,25,220,4,88,2230,26,184,19,0,2,0,0,245,3,17,2,34,0,0,0,90,0,0,0,0,10,0,2,17,0,0,0,4,0,0,0,2,0,0,11,0,0,0,14,78,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-08,WI,17746,31,0,3,5,2,0,0,2,0,6,7,0,0,4,0,2,3,3,2,14,0,0,0,0,0,0,0,7,0,4,0,25,0,0,2,838,148,2,157,150,344,327,43,152,22,295,23,1280,479,85,1528,815,2179,4393,1403,143,25,218,4,86,2237,27,182,19,0,2,0,0,248,3,18,2,36,0,0,0,95,0,0,0,0,10,0,2,17,0,0,0,4,0,0,0,2,0,0,11,0,0,0,14,77,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-09,WI,17654,31,0,3,4,2,0,0,2,0,6,7,0,0,4,0,2,3,3,2,14,0,0,0,0,0,0,0,7,0,4,0,25,0,0,2,821,143,2,155,146,341,319,43,149,21,286,22,1248,475,83,1503,803,2193,4360,1464,139,25,214,3,83,2228,28,179,19,0,2,0,0,249,3,19,2,37,0,0,0,98,0,0,0,0,10,0,2,17,0,0,0,4,0,0,0,2,0,0,11,0,0,0,13,75,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-10,WI,16658,30,0,3,4,2,0,0,2,0,5,6,0,0,4,0,2,2,2,2,13,0,0,0,0,0,0,0,7,0,4,0,24,0,0,1,763,132,2,145,134,320,295,40,139,19,263,20,1154,448,76,1402,750,2094,4104,1445,128,24,199,3,77,2105,26,166,18,0,2,0,0,237,3,19,1,36,0,0,0,97,0,0,0,0,9,0,2,16,0,0,0,3,0,0,0,1,0,0,10,0,0,0,12,70,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-11,WI,17617,31,0,3,4,2,0,0,2,0,6,7,0,0,4,0,2,3,3,2,14,0,0,0,0,0,0,0,7,0,4,0,25,0,0,2,794,136,2,152,138,337,306,43,146,20,271,21,1196,473,79,1466,785,2240,4331,1596,131,25,208,3,79,2229,29,173,20,0,2,0,0,253,3,21,2,39,0,0,0,106,0,0,0,0,10,0,2,17,0,0,0,4,0,0,0,2,0,0,11,0,0,0,12,73,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-12,WI,18023,32,0,3,4,2,0,0,2,0,6,7,0,0,4,0,2,3,3,2,14,0,0,0,0,0,0,0,7,0,4,0,25,0,0,2,799,135,2,155,138,343,306,44,147,19,270,20,1198,483,79,1483,795,2317,4420,1702,131,26,210,3,79,2283,30,175,20,0,2,0,0,261,3,22,2,41,0,0,0,113,0,0,0,0,10,0,2,18,0,0,0,4,0,0,0,2,0,0,11,0,0,0,12,73,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-13,WI,19332,34,0,3,4,2,0,0,2,0,6,7,0,0,4,0,2,3,3,2,15,0,0,0,0,0,0,0,8,0,4,0,27,0,0,2,843,141,2,165,144,366,322,47,156,20,282,21,1258,518,83,1572,844,2514,4730,1899,136,28,222,4,82,2452,33,185,22,0,2,0,0,282,3,25,2,46,0,0,0,126,0,0,0,0,11,0,2,19,0,0,0,4,0,0,0,2,0,0,12,0,0,0,13,77,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-14,WI,21965,39,0,4,5,3,0,0,3,0,7,8,0,0,5,0,3,3,3,3,17,0,0,0,0,0,0,0,9,0,5,0,31,0,0,2,942,155,3,186,159,414,358,53,175,22,311,23,1399,588,92,1765,949,2888,5362,2242,151,32,249,4,91,2789,38,207,25,0,3,0,0,324,4,29,2,53,0,0,0,148,0,0,0,0,12,0,3,21,0,0,0,4,0,0,0,2,0,0,13,0,0,0,14,86,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-15,WI,22124,39,0,4,5,3,0,0,3,0,7,8,0,0,5,0,3,3,3,3,18,0,0,0,0,0,0,0,9,0,5,0,31,0,0,2,933,152,3,186,156,415,353,54,175,21,304,22,1378,591,90,1757,946,2941,5388,2343,147,32,248,4,89,2812,39,206,25,0,3,0,0,329,4,30,2,55,0,0,0,154,0,0,0,0,12,0,3,22,0,0,0,4,0,0,0,2,0,0,14,0,0,0,13,85,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-16,WI,22504,40,0,4,5,3,0,0,3,0,8,8,0,0,5,0,3,3,3,3,18,0,0,0,0,0,0,0,9,0,5,0,32,0,0,2,933,150,3,188,154,420,351,55,175,20,300,21,1370,600,89,1766,952,3024,5468,2470,145,33,248,4,88,2864,40,206,25,0,3,0,0,337,4,32,2,58,0,0,0,162,0,0,0,0,12,0,3,22,0,0,0,4,0,0,0,2,0,0,14,0,0,0,13,85,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-17,WI,23371,42,0,4,5,3,0,0,3,0,8,9,0,0,5,0,3,3,3,3,18,0,0,0,0,0,0,0,9,0,5,0,33,0,0,2,952,151,3,194,155,434,356,57,180,20,302,21,1390,623,90,1812,978,3174,5666,2654,146,34,254,4,89,2977,42,211,27,0,3,0,0,353,4,34,2,62,0,0,0,174,0,0,0,0,12,0,3,23,0,0,0,4,0,0,0,2,0,0,14,0,0,0,13,87,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-18,WI,23303,41,0,3,4,3,0,0,3,0,8,9,0,0,5,0,3,3,3,3,18,0,0,0,0,0,0,0,9,0,5,0,33,0,0,2,932,146,3,192,150,431,347,57,177,19,292,20,1353,620,88,1784,965,3199,5636,2736,141,34,250,4,86,2972,43,207,27,0,3,0,0,355,4,35,2,63,0,0,0,179,0,0,0,0,12,0,3,23,0,0,0,4,0,0,0,2,0,0,14,0,0,0,12,85,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-19,WI,23294,41,0,3,4,3,0,0,3,0,8,9,0,0,5,0,3,3,3,3,18,0,0,0,0,0,0,0,9,0,5,0,33,0,0,2,915,141,3,190,145,428,338,57,175,18,282,19,1320,619,85,1762,954,3231,5621,2824,137,34,246,4,83,2974,44,204,27,0,3,0,0,358,4,37,2,65,0,0,0,184,0,0,0,0,12,0,3,23,0,0,0,4,0,0,0,2,0,0,14,0,0,0,11,83,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-20,WI,23134,41,0,3,4,3,0,0,3,0,8,9,0,0,5,0,3,3,3,3,18,0,0,0,0,0,0,0,9,0,5,0,32,0,0,2,892,135,3,187,139,423,328,57,171,17,270,18,1278,614,82,1727,937,3242,5569,2893,131,34,241,4,80,2957,44,199,27,0,3,0,0,359,4,37,2,66,0,0,0,189,0,0,0,0,12,0,3,23,0,0,0,4,0,0,0,2,0,0,14,0,0,0,11,81,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-21,WI,20357,36,0,3,3,2,0,0,3,0,7,8,0,0,5,0,3,2,3,3,16,0,0,0,0,0,0,0,8,0,5,0,28,0,0,2,770,115,3,164,118,371,281,50,149,14,230,15,1096,539,70,1501,815,2883,4889,2624,111,30,209,4,68,2605,40,172,23,0,3,0,0,318,3,34,2,59,0,0,0,171,0,0,0,0,10,0,2,20,0,0,0,4,0,0,0,2,0,0,13,0,0,0,9,70,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-22,WI,20939,37,0,3,3,2,0,0,3,0,7,8,0,0,5,0,3,2,3,3,16,0,0,0,0,0,0,0,8,0,5,0,29,0,0,2,777,114,3,167,117,379,282,51,151,14,228,14,1098,554,70,1524,829,2995,5017,2779,110,31,211,4,67,2683,41,175,24,0,3,0,0,330,3,36,2,63,0,0,0,181,0,0,0,0,10,0,2,20,0,0,0,4,0,0,0,2,0,0,13,0,0,0,9,70,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-23,WI,20950,37,0,3,3,2,0,0,3,0,7,8,0,0,5,0,3,2,3,3,16,0,0,0,0,0,0,0,8,0,5,0,29,0,0,2,762,109,3,166,113,378,275,52,149,13,219,13,1069,554,68,1505,820,3027,5008,2861,106,31,208,4,65,2687,42,172,24,0,3,0,0,333,3,37,2,64,0,0,0,186,0,0,0,0,10,0,2,20,0,0,0,4,0,0,0,2,0,0,13,0,0,0,8,69,19,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-24,WI,21124,38,0,3,3,2,0,0,3,0,7,8,0,0,5,0,3,2,3,3,16,0,0,0,0,0,0,0,8,0,5,0,29,0,0,2,753,106,3,166,110,379,270,52,148,12,212,12,1048,557,66,1497,817,3083,5037,2966,103,32,207,4,63,2713,43,170,25,0,3,0,0,338,4,38,2,66,0,0,0,192,0,0,0,0,10,0,2,21,0,0,0,4,0,0,0,2,0,0,13,0,0,0,7,68,20,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-25,WI,21144,38,0,2,3,2,0,0,3,0,7,8,0,0,5,0,3,2,3,3,16,0,0,0,0,0,0,0,8,0,5,0,29,0,0,2,739,102,3,165,106,377,262,52,147,11,204,12,1020,557,64,1478,809,3116,5030,3050,99,32,203,3,61,2718,44,168,25,0,3,0,0,341,4,39,2,68,0,0,0,197,0,0,0,0,10,0,2,21,0,0,0,4,0,0,0,2,0,0,13,0,0,0,7,66,20,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-26,WI,21825,39,0,2,3,2,0,0,3,0,7,8,0,0,5,0,3,2,3,3,17,0,0,0,0,0,0,0,8,0,5,0,30,0,0,2,747,100,3,169,105,387,263,54,149,10,201,11,1022,574,64,1505,825,3248,5180,3232,97,33,207,4,60,2809,46,170,26,0,3,0,0,355,4,42,2,71,0,0,0,209,0,0,0,0,10,0,2,21,0,0,0,4,0,0,0,2,0,0,14,0,0,0,7,67,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-27,WI,22271,40,0,2,3,2,0,0,3,0,8,9,0,0,5,0,3,2,3,3,17,0,0,0,0,0,0,0,8,0,5,0,31,0,0,2,746,98,3,171,102,393,261,55,150,10,196,10,1011,585,63,1515,832,3347,5273,3383,95,34,207,4,59,2870,48,170,26,0,3,0,0,365,4,44,2,74,0,0,0,218,0,0,0,0,10,0,2,22,0,0,0,4,0,0,0,2,0,0,14,0,0,0,6,67,23,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-28,WI,21953,39,0,2,3,2,0,0,3,0,8,8,0,0,5,0,3,2,3,3,17,0,0,0,0,0,0,0,8,0,5,0,30,0,0,2,719,92,3,167,96,386,249,54,146,9,184,9,966,576,60,1472,810,3331,5185,3419,89,33,201,3,56,2832,48,165,26,0,3,0,0,362,4,44,2,75,0,0,0,220,0,0,0,0,10,0,2,21,0,0,0,4,0,0,0,2,0,0,14,0,0,0,5,64,24,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-29,WI,23913,43,0,2,3,3,0,0,3,0,8,9,0,0,5,0,3,2,4,3,18,0,0,0,0,0,0,0,9,0,5,0,33,0,0,2,766,95,4,180,100,418,263,59,157,8,191,9,1019,627,63,1581,871,3663,5634,3816,92,36,215,4,58,3089,53,176,28,0,4,0,0,398,4,49,2,83,0,0,0,246,0,0,0,0,11,0,3,23,0,0,0,4,0,0,0,2,0,0,15,0,0,0,5,68,27,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-30,WI,26531,48,0,2,3,3,0,0,4,0,9,10,0,0,6,0,4,2,4,4,20,0,0,0,0,0,0,0,10,0,6,0,37,0,0,2,831,100,4,198,106,461,283,66,171,8,201,8,1093,694,67,1729,955,4102,6236,4335,97,41,234,4,61,3431,59,192,32,0,4,0,0,445,5,56,2,94,0,0,0,279,0,0,0,0,12,0,3,26,0,0,0,4,0,0,0,2,0,0,17,0,0,0,5,74,31,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31,WI,29575,53,0,3,3,3,0,0,4,0,10,11,0,0,7,0,4,2,5,4,23,0,0,0,0,0,0,0,11,0,7,0,41,0,0,2,905,105,4,219,112,511,305,74,188,8,212,8,1177,773,71,1899,1051,4616,6935,4946,102,45,257,5,65,3829,67,210,35,0,5,0,0,500,5,64,3,107,0,0,0,318,0,0,0,0,13,0,3,29,0,0,0,5,0,0,0,2,0,0,18,0,0,0,5,80,36,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01,WI,33003,59,0,3,3,4,0,0,4,0,11,13,0,0,8,0,5,3,5,5,25,0,0,0,0,0,0,0,12,0,7,0,46,0,0,2,986,111,5,243,118,568,328,82,207,7,223,8,1267,861,76,2088,1158,5199,7720,5646,108,51,281,5,68,4277,76,230,40,0,5,0,0,562,6,73,3,122,0,0,0,362,0,0,0,0,14,0,3,32,0,0,0,5,0,0,0,2,0,0,21,0,0,0,5,87,42,0,11,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-02,WI,35654,64,0,3,3,4,0,0,5,0,12,14,0,0,8,0,5,3,6,5,27,0,0,0,0,0,0,0,13,0,8,0,49,0,0,3,1039,112,6,260,120,610,342,89,220,6,226,6,1319,929,78,2221,1235,5668,8320,6236,109,55,298,5,70,4626,83,244,43,0,6,0,0,611,6,80,3,134,0,0,0,400,0,0,0,0,15,0,4,35,0,0,0,5,0,0,0,3,0,0,22,0,0,0,4,92,46,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-03,WI,37893,68,0,3,3,4,0,0,5,0,13,15,0,0,9,0,6,3,6,6,29,0,0,0,0,0,0,0,14,0,8,0,52,0,0,3,1077,112,6,274,120,645,350,95,230,5,225,5,1348,986,79,2325,1295,6079,8821,6773,108,59,311,6,70,4922,70,254,46,0,6,0,0,655,7,87,33,145,0,0,0,434,0,0,0,0,16,0,4,37,0,0,0,6,0,0,0,3,0,0,24,0,0,0,3,95,66,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-04,WI,38667,69,0,0,3,4,0,0,5,0,13,15,0,0,9,0,6,0,6,6,0,0,0,0,0,0,0,0,14,0,8,0,53,0,0,3,1077,116,6,275,122,662,351,100,231,0,226,5,1353,1012,51,2355,1291,6202,8880,7181,108,26,313,6,72,4965,83,259,47,0,7,0,0,669,7,94,33,149,0,0,0,434,0,0,0,0,16,0,4,38,0,0,0,6,0,0,0,0,0,0,24,0,0,0,3,97,72,0,13,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-05,WI,39304,71,0,0,3,4,0,0,5,0,14,15,0,0,9,0,6,0,6,6,0,0,0,0,0,0,0,0,14,0,9,0,54,0,0,3,1072,120,6,275,123,676,351,104,231,0,227,5,1352,1033,50,2377,1281,6303,8904,7573,108,25,314,6,74,4988,96,264,48,0,7,0,0,682,7,101,34,153,0,0,0,432,0,0,0,0,16,0,4,38,0,0,0,6,0,0,0,0,0,0,25,0,0,0,3,99,78,0,13,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06,WI,39030,70,0,0,3,4,0,0,5,0,14,15,0,0,9,0,6,0,6,5,0,0,0,0,0,0,0,0,14,0,9,0,54,0,0,3,1042,121,6,268,121,675,342,107,226,0,223,5,1319,1031,49,2343,1241,6258,8720,7792,105,25,307,5,74,4895,107,263,48,0,7,0,0,678,7,106,33,152,0,0,0,420,0,0,0,0,16,0,4,38,0,0,0,5,0,0,0,0,0,0,25,0,0,0,3,98,82,0,13,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07,WI,37880,68,0,0,3,4,0,0,5,0,13,15,0,0,9,0,6,0,6,5,0,0,0,0,0,0,0,0,14,0,8,0,52,0,0,3,990,120,5,256,117,659,327,106,216,0,214,5,1258,1006,46,2257,1175,6072,8344,7827,100,23,294,5,73,4694,116,256,46,0,7,0,0,660,7,108,32,149,0,0,0,399,0,0,0,0,15,0,4,37,0,0,0,5,0,0,0,0,0,0,24,0,0,0,3,96,84,0,13,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-08,WI,36801,66,0,0,3,4,0,0,5,0,13,14,0,0,8,0,6,0,6,5,0,0,0,0,0,0,0,0,13,0,8,0,50,0,0,3,941,118,5,245,113,644,312,106,206,0,205,5,1200,982,43,2176,1112,5898,7992,7860,95,22,281,5,71,4506,123,249,45,0,7,0,0,642,7,110,31,146,0,0,0,379,0,0,0,0,14,0,4,36,0,0,0,5,0,0,0,0,0,0,23,0,0,0,3,93,87,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-09,WI,35863,65,0,0,3,3,0,0,4,0,13,14,0,0,8,0,6,0,6,5,0,0,0,0,0,0,0,0,13,0,8,0,49,0,0,3,897,117,5,234,109,631,298,106,197,0,198,4,1148,962,41,2105,1056,5747,7676,7910,91,21,270,5,70,4338,131,243,44,0,7,0,0,627,6,113,30,143,0,0,0,362,0,0,0,0,14,0,3,35,0,0,0,5,0,0,0,0,0,0,23,0,0,0,3,91,89,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-10,WI,35350,64,0,0,3,3,0,0,4,0,13,14,0,0,8,0,6,0,6,4,0,0,0,0,0,0,0,0,13,0,8,0,48,0,0,3,864,117,5,227,107,625,288,107,191,0,192,4,1111,953,39,2059,1013,5663,7455,8043,88,20,262,4,70,4223,140,240,44,0,7,0,0,619,6,116,29,142,0,0,0,348,0,0,0,0,13,0,3,34,0,0,0,5,0,0,0,0,0,0,22,0,0,0,3,90,92,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-11,WI,35316,64,0,0,3,3,0,0,4,0,13,14,0,0,8,0,6,0,6,4,0,0,0,0,0,0,0,0,13,0,8,0,48,0,0,3,843,119,5,222,106,628,283,110,187,0,190,4,1089,956,37,2042,984,5657,7338,8282,86,19,258,4,70,4166,150,240,44,0,7,0,0,620,6,121,29,142,0,0,0,340,0,0,0,0,13,0,3,34,0,0,0,5,0,0,0,0,0,0,22,0,0,0,3,90,96,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12,WI,34568,62,0,0,3,3,0,0,4,0,12,14,0,0,8,0,6,0,6,4,0,0,0,0,0,0,0,0,12,0,7,0,47,0,0,3,805,119,4,214,103,618,271,110,180,0,183,4,1045,941,35,1983,935,5536,7074,8347,82,18,248,4,70,4026,158,236,43,0,7,0,0,608,6,123,28,140,0,0,0,325,0,0,0,0,13,0,3,34,0,0,0,4,0,0,0,0,0,0,22,0,0,0,3,88,98,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13,WI,34159,62,0,0,3,3,0,0,4,0,12,13,0,0,8,0,6,0,6,4,0,0,0,0,0,0,0,0,12,0,7,0,47,0,0,3,776,119,4,207,101,614,263,112,175,0,179,4,1012,934,34,1945,897,5469,6884,8486,79,17,242,4,69,3928,166,234,43,0,7,0,0,602,6,126,27,139,0,0,0,313,0,0,0,0,12,0,3,33,0,0,0,4,0,0,0,0,0,0,22,0,0,0,3,87,101,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-14,WI,34035,62,0,0,4,3,0,0,4,0,12,13,0,0,8,0,6,0,6,4,0,0,0,0,0,0,0,0,12,0,7,0,46,0,0,3,754,120,4,202,100,615,257,114,171,0,176,4,989,935,32,1922,867,5449,6752,8693,77,17,237,4,70,3863,176,233,43,0,7,0,0,601,6,131,27,140,0,0,0,305,0,0,0,0,12,0,3,33,0,0,0,4,0,0,0,0,0,0,22,0,0,0,3,87,105,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-15,WI,32415,59,0,0,3,3,0,0,3,0,12,13,0,0,7,0,6,0,5,4,0,0,0,0,0,0,0,0,12,0,7,0,44,0,0,3,699,116,4,189,94,589,239,111,160,0,165,4,922,895,30,1817,800,5188,6329,8505,71,15,222,4,67,3630,177,223,41,0,6,0,0,574,6,129,25,134,0,0,0,283,0,0,0,0,11,0,3,31,0,0,0,4,0,0,0,0,0,0,21,0,0,0,3,83,104,0,11,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-16,WI,32489,59,0,0,4,3,0,0,3,0,12,13,0,0,7,0,6,0,5,4,0,0,0,0,0,0,0,0,12,0,7,0,44,0,0,3,683,118,4,186,94,593,235,114,157,0,163,3,905,901,29,1806,776,5199,6242,8751,70,15,219,4,68,3590,187,224,41,0,7,0,0,576,6,134,25,135,0,0,0,276,0,0,0,0,11,0,3,32,0,0,0,4,0,0,0,0,0,0,21,0,0,0,2,84,108,0,11,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-17,WI,32860,59,0,0,4,3,0,0,3,0,12,13,0,0,8,0,6,0,5,4,0,0,0,0,0,0,0,0,12,0,7,0,45,0,0,3,672,122,4,184,94,603,233,117,156,0,163,3,896,916,28,1812,759,5258,6211,9080,69,15,217,4,69,3582,200,227,42,0,7,0,0,584,6,140,25,137,0,0,0,272,0,0,0,0,11,0,3,32,0,0,0,4,0,0,0,0,0,0,21,0,0,0,3,85,114,0,11,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-18,WI,34436,62,0,0,4,3,0,0,3,0,12,14,0,0,8,0,6,0,6,4,0,0,0,0,0,0,0,0,12,0,7,0,47,0,0,3,684,129,4,189,98,636,238,126,160,0,168,3,918,964,28,1884,768,5509,6401,9755,70,15,224,4,73,3703,220,238,44,0,7,0,0,613,6,151,26,145,0,0,0,277,0,0,0,0,11,0,3,33,0,0,0,4,0,0,0,0,0,0,22,0,0,0,3,89,123,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-19,WI,35904,65,0,0,4,3,0,0,4,0,13,14,0,0,8,0,6,0,6,4,0,0,0,0,0,0,0,0,13,0,8,0,49,0,0,3,693,137,4,192,101,666,243,134,163,0,173,4,936,1010,28,1949,773,5742,6562,10421,71,15,229,4,77,3807,240,249,46,0,8,0,0,641,7,163,27,152,0,0,0,281,0,0,0,0,12,0,3,35,0,0,0,4,0,0,0,0,0,0,23,0,0,0,3,93,133,0,13,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-20,WI,37256,68,0,0,5,3,0,0,4,0,13,15,0,0,9,0,7,0,6,4,0,0,0,0,0,0,0,0,13,0,8,0,50,0,0,3,698,144,4,195,104,695,246,142,166,0,177,4,949,1053,27,2005,772,5958,6692,11073,72,15,234,4,81,3895,260,259,48,0,8,0,0,666,7,174,28,159,0,0,0,283,0,0,0,0,12,0,3,36,0,0,0,4,0,0,0,0,0,0,24,0,0,0,3,97,143,0,13,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-21,WI,38504,70,0,0,5,3,0,0,4,0,14,15,0,0,9,0,7,0,6,4,0,0,0,0,0,0,0,0,14,0,8,0,52,0,0,3,699,151,4,197,107,722,249,149,168,0,180,4,958,1094,27,2056,768,6156,6796,11713,72,14,237,4,84,3968,280,268,49,0,8,0,0,690,7,185,28,165,0,0,0,284,0,0,0,0,12,0,3,37,0,0,0,4,0,0,0,0,0,0,25,0,0,0,3,100,152,0,14,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-22,WI,39691,72,0,0,5,3,0,0,4,0,14,16,0,0,9,0,7,0,7,4,0,0,0,0,0,0,0,0,14,0,8,0,53,0,0,4,698,157,4,199,109,748,250,157,169,0,183,4,964,1133,26,2101,760,6345,6881,12351,72,14,240,4,87,4031,301,277,51,0,9,0,0,712,7,197,29,171,0,0,0,283,0,0,0,0,12,0,3,39,0,0,0,4,0,0,0,0,0,0,25,0,0,0,3,103,162,0,14,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-23,WI,40497,74,0,0,5,3,0,0,4,0,15,16,0,0,9,0,8,0,7,4,0,0,0,0,0,0,0,0,14,0,8,0,55,0,0,4,689,163,4,198,111,767,249,163,169,0,184,4,960,1161,25,2126,743,6472,6895,12884,71,14,240,4,90,4052,319,283,52,0,9,0,0,728,8,206,29,175,0,0,0,280,0,0,0,0,12,0,3,39,0,0,0,4,0,0,0,0,0,0,26,0,0,0,3,106,170,0,15,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-24,WI,41055,75,0,0,5,3,0,0,4,0,15,17,0,0,10,0,8,0,7,4,0,0,0,0,0,0,0,0,14,0,9,0,55,0,0,4,675,167,4,196,111,781,246,168,167,0,183,4,949,1182,24,2137,721,6560,6861,13347,70,13,239,4,92,4047,336,287,53,0,9,0,0,740,8,215,29,179,0,0,0,274,0,0,0,0,12,0,3,40,0,0,0,4,0,0,0,0,0,0,26,0,0,0,3,107,177,0,15,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-25,WI,41083,75,0,0,6,3,0,0,3,0,15,17,0,0,10,0,8,0,7,4,0,0,0,0,0,0,0,0,14,0,9,0,55,0,0,4,652,170,4,191,110,786,240,172,163,0,180,3,925,1189,23,2121,689,6563,6737,13642,68,12,234,4,93,3989,349,288,53,0,9,0,0,742,8,221,29,180,0,0,0,265,0,0,0,0,12,0,3,40,0,0,0,4,0,0,0,0,0,0,26,0,0,0,3,108,182,0,15,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-26,WI,40461,74,0,0,6,3,0,0,3,0,15,16,0,0,9,0,8,0,7,3,0,0,0,0,0,0,0,0,14,0,8,0,54,0,0,4,620,169,3,184,108,778,230,172,157,0,175,3,887,1176,21,2071,647,6463,6509,13718,65,12,226,3,92,3868,356,284,53,0,9,0,0,732,8,223,28,178,0,0,0,252,0,0,0,0,12,0,3,39,0,0,0,4,0,0,0,0,0,0,26,0,0,0,3,106,185,0,15,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-27,WI,39384,72,0,0,6,3,0,0,3,0,14,16,0,0,9,0,8,0,7,3,0,0,0,0,0,0,0,0,14,0,8,0,53,0,0,4,581,167,3,174,104,761,218,171,149,0,168,3,840,1150,19,1998,598,6290,6212,13627,61,11,216,3,90,3706,358,277,52,0,9,0,0,714,7,223,27,174,0,0,0,237,0,0,0,0,11,0,3,38,0,0,0,4,0,0,0,0,0,0,25,0,0,0,3,104,185,0,14,0,0,0,0,0,0,0,0,0,0,0,0
