Date,Region,Total_State_Infections,A.2.5,AY.1,AY.2,AY.3,B.1,B.1.1,B.1.1.519,B.1.1.529,B.1.1.7,B.1.2,B.1.234,B.1.243,B.1.351,B.1.427,B.1.429,B.1.525,B.1.526,B.1.526.1,B.1.526.2,B.1.596,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,B.1.621,B.1.621.1,B.1.626,B.1.628,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LF.3.1,LP.1,Other,P.1,P.2,R.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC
2022-12-28,WV,12758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,0,69,9,0,16,129,1639,134,54,401,304,2745,4063,182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,764,0,0,0,0,0,0,0,2172,9,0,0,0,0,0,0,0,7,0,0,0,0
2022-12-29,WV,12876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,71,9,0,14,121,1589,133,51,387,301,2742,4082,185,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,774,0,0,1,0,0,0,0,2335,10,0,0,0,0,0,0,0,7,0,0,0,0
2022-12-30,WV,12993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,72,8,0,13,113,1538,132,47,373,298,2739,4102,189,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,784,0,0,1,0,0,0,0,2500,11,0,0,0,0,0,0,0,7,0,0,0,0
2022-12-31,WV,13111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,74,8,0,12,104,1486,131,44,359,296,2735,4121,192,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,795,0,0,1,0,0,0,0,2668,12,0,0,0,0,0,0,0,7,0,0,0,0
2023-01-01,WV,12948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,74,8,0,10,93,1403,128,39,337,286,2673,4052,191,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,788,0,0,1,0,0,0,0,2778,13,0,0,0,0,0,0,0,7,0,0,0,0
2023-01-02,WV,12785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,74,8,0,9,82,1321,124,35,315,277,2611,3984,190,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,781,0,0,1,0,0,0,0,2885,14,0,0,0,0,0,0,0,7,0,0,0,0
2023-01-03,WV,12622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,74,7,0,7,72,1240,121,30,294,268,2550,3916,189,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,775,0,0,1,0,0,0,0,2988,15,0,0,0,0,0,0,0,7,0,0,0,0
2023-01-04,WV,12459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,74,7,0,6,62,1162,117,26,273,260,2490,3849,188,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,768,0,0,1,0,0,0,0,3088,16,0,0,0,0,0,0,0,6,0,0,0,0
2023-01-05,WV,12297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,74,7,0,4,52,1085,114,22,253,251,2431,3782,186,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,761,0,0,1,0,0,0,0,3184,16,0,0,0,0,0,0,0,6,0,0,0,0
2023-01-06,WV,12134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,74,6,0,3,42,1009,110,18,233,243,2372,3715,185,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,754,0,0,1,0,0,0,0,3276,17,0,0,0,0,0,0,0,6,0,0,0,0
2023-01-07,WV,11971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,74,6,0,1,32,935,107,14,214,234,2314,3649,184,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,747,0,0,2,0,0,0,0,3365,18,0,0,0,0,0,0,0,6,0,0,0,0
2023-01-08,WV,11599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,69,7,0,1,31,880,100,15,204,222,2161,3459,179,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,714,0,0,1,0,0,0,0,3464,19,0,0,0,0,0,1,0,5,0,0,0,0
2023-01-09,WV,11227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,63,7,0,1,31,827,94,15,195,211,2013,3274,174,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,683,0,0,1,0,0,0,0,3550,21,0,0,0,0,0,1,0,5,0,0,0,0
2023-01-10,WV,10856,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,58,7,0,1,30,775,88,16,185,200,1870,3093,169,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,652,0,0,1,0,0,0,0,3623,22,0,0,0,0,0,2,1,5,0,0,0,0
2023-01-11,WV,10484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,53,7,0,1,29,725,82,16,176,189,1732,2918,164,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,622,0,0,1,0,0,0,0,3682,23,0,0,0,0,0,2,1,4,0,0,0,0
2023-01-12,WV,10112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,48,8,0,1,28,676,76,17,167,178,1600,2748,158,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,592,0,0,1,0,0,0,0,3729,24,0,0,0,0,0,3,1,4,0,0,0,0
2023-01-13,WV,9740,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,44,8,0,1,27,629,71,17,158,168,1472,2582,153,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,563,0,0,1,0,0,0,0,3763,25,0,0,0,0,0,3,1,3,0,0,0,0
2023-01-14,WV,9368,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,40,8,0,0,26,584,66,17,150,157,1350,2422,148,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,534,0,0,1,0,0,0,0,3783,25,0,0,0,0,0,4,1,3,0,0,0,0
2023-01-15,WV,9258,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,36,8,0,0,26,557,62,18,146,152,1269,2332,147,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,521,0,0,1,0,0,0,0,3901,27,0,0,0,0,0,4,2,3,0,0,0,0
2023-01-16,WV,9148,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,33,9,0,0,26,529,59,19,141,147,1190,2244,146,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,508,0,0,0,0,0,0,0,4015,28,0,0,0,0,0,5,2,3,0,0,0,0
2023-01-17,WV,9038,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,30,9,0,0,25,503,56,19,137,141,1112,2157,144,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,495,0,0,0,0,0,0,0,4125,29,0,0,0,0,0,5,2,2,0,0,0,0
2023-01-18,WV,8928,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,28,9,0,0,25,477,53,20,133,136,1036,2071,143,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,482,0,0,0,0,0,0,0,4232,31,0,0,0,0,0,6,2,2,0,0,0,0
2023-01-19,WV,8818,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,25,10,0,0,25,451,50,21,129,131,961,1987,142,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,469,0,0,0,0,0,0,0,4334,32,0,0,0,0,0,6,2,2,0,0,0,0
2023-01-20,WV,8708,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,22,10,0,0,25,426,47,21,125,126,888,1905,141,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,457,0,0,0,0,0,0,0,4433,33,0,0,0,0,0,7,2,2,0,0,0,0
2023-01-21,WV,8598,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,19,10,0,0,25,401,44,22,121,121,816,1824,139,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,444,0,0,0,0,0,0,0,4527,34,0,0,0,0,0,7,3,1,0,0,0,0
2023-01-22,WV,8534,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,18,10,0,0,24,380,42,20,114,113,785,1762,134,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,428,0,0,0,0,0,0,0,4615,38,0,0,0,0,0,7,3,2,0,0,0,0
2023-01-23,WV,8470,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,18,10,0,0,23,359,40,19,106,104,754,1701,129,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,413,0,0,0,0,0,0,0,4702,42,1,0,0,0,0,7,3,2,0,0,0,0
2023-01-24,WV,8406,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,17,10,0,0,22,339,38,17,99,96,723,1641,124,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,397,0,0,0,0,0,0,0,4786,46,1,0,0,0,0,7,3,2,0,0,0,0
2023-01-25,WV,8342,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,10,0,0,21,318,37,16,92,89,693,1581,119,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,382,0,0,0,0,0,0,0,4869,50,2,0,0,0,0,8,3,2,0,0,0,0
2023-01-26,WV,8278,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,10,0,0,20,299,35,14,85,81,663,1522,114,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,367,0,0,0,0,0,0,0,4949,54,2,0,0,0,0,8,3,2,0,0,0,0
2023-01-27,WV,8213,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,9,0,0,19,279,34,13,78,73,634,1464,109,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,352,0,0,0,0,0,0,0,5028,58,3,0,0,0,0,8,4,2,0,0,0,0
2023-01-28,WV,8149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,9,0,0,18,260,32,11,71,66,604,1407,104,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,337,0,0,0,0,0,0,0,5105,62,3,0,0,0,0,8,4,2,0,0,0,0
2023-01-29,WV,8096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,9,0,0,17,241,30,10,64,58,576,1352,100,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,323,0,0,0,0,0,0,0,5187,65,3,0,0,0,0,8,4,2,0,0,0,0
2023-01-30,WV,8043,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,9,0,0,16,222,29,9,58,51,549,1297,95,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,309,0,0,0,0,0,0,0,5268,69,4,0,0,0,0,8,4,2,0,0,0,0
2023-01-31,WV,7989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,9,0,0,16,204,27,7,51,44,521,1244,91,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,295,0,0,0,0,0,0,0,5347,73,4,0,0,0,0,8,4,2,0,0,0,0
2023-02-01,WV,7936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,9,0,0,15,186,26,6,45,37,494,1190,86,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,281,0,0,0,0,0,0,0,5425,76,4,0,0,0,0,8,4,2,0,0,0,0
2023-02-02,WV,7883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,9,0,0,14,168,24,5,38,30,468,1138,82,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,268,0,0,0,0,0,0,0,5501,80,5,0,0,0,0,9,5,2,0,0,0,0
2023-02-03,WV,7829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,9,0,0,13,150,23,3,32,23,441,1086,77,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,255,0,0,0,0,0,0,0,5575,83,5,0,0,0,0,9,5,2,0,0,0,0
2023-02-04,WV,7776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,9,0,0,12,133,22,2,26,16,415,1035,73,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,241,0,0,0,0,0,0,0,5648,87,6,0,0,0,0,9,5,2,0,0,0,0
2023-02-05,WV,7744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,8,0,0,11,128,20,3,25,16,399,995,72,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,237,0,0,0,0,0,0,0,5680,89,6,0,0,0,0,8,5,2,0,0,0,0
2023-02-06,WV,7713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,8,0,0,10,124,19,4,25,16,383,955,71,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,234,0,0,0,0,0,0,0,5712,92,6,1,1,0,0,7,5,2,0,0,0,0
2023-02-07,WV,7681,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,8,0,0,9,119,18,5,25,16,368,915,70,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,230,0,0,0,0,0,0,0,5743,94,6,1,1,0,0,7,4,2,0,0,0,0
2023-02-08,WV,7650,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,7,0,0,9,114,17,5,24,16,352,876,69,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,226,0,0,0,0,0,0,0,5773,97,6,1,1,0,0,6,4,3,0,0,0,0
2023-02-09,WV,7618,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,7,0,0,8,110,16,6,24,16,337,837,67,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,222,0,0,0,0,0,0,0,5803,99,6,1,1,0,0,6,4,3,0,0,0,0
2023-02-10,WV,7587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,8,7,0,0,7,106,15,7,24,16,321,799,66,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,218,0,0,0,0,0,0,0,5833,102,6,1,2,0,0,5,4,3,0,0,0,0
2023-02-11,WV,7555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,8,6,0,0,6,101,14,8,23,16,306,761,65,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,214,0,0,0,0,0,0,0,5862,104,6,2,2,0,0,4,4,3,0,0,0,0
2023-02-12,WV,7477,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,8,6,0,0,5,96,13,8,23,16,289,718,64,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,209,0,0,0,0,0,0,0,5855,106,6,2,2,0,0,4,4,3,0,0,0,0
2023-02-13,WV,7400,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,8,5,0,0,4,91,11,9,22,16,272,677,62,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,204,0,0,0,0,0,0,0,5847,107,6,2,2,0,0,3,3,3,0,0,0,0
2023-02-14,WV,7322,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,5,0,0,3,86,10,10,22,16,256,636,61,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,199,0,0,0,0,0,0,0,5837,109,6,2,2,0,0,2,3,3,0,0,0,0
2023-02-15,WV,7244,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,5,0,0,2,82,9,10,21,16,240,595,59,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,194,0,0,0,0,0,0,0,5827,110,7,3,3,0,0,2,3,3,0,0,0,0
2023-02-16,WV,7166,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,4,0,0,2,77,8,11,21,16,224,556,58,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,190,0,0,0,0,0,0,0,5815,112,7,3,3,0,0,1,3,3,0,0,0,0
2023-02-17,WV,7089,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,4,0,0,1,72,7,12,20,16,209,517,57,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,185,0,0,0,0,0,0,0,5802,113,7,3,3,0,0,1,3,4,0,0,0,0
2023-02-18,WV,7011,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,4,0,0,0,68,6,12,20,16,194,479,55,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,180,0,0,0,0,0,0,0,5788,115,7,3,3,0,0,0,2,4,0,0,0,0
2023-02-19,WV,6857,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,4,0,0,0,64,6,11,18,16,186,459,53,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,174,0,0,0,0,0,0,0,5676,114,7,3,4,0,0,2,3,4,0,0,0,0
