Date,Region,Total_State_Infections,A.2.5,AY.1,AY.2,AY.3,B.1,B.1.1,B.1.1.519,B.1.1.529,B.1.1.7,B.1.2,B.1.234,B.1.243,B.1.351,B.1.427,B.1.429,B.1.525,B.1.526,B.1.526.1,B.1.526.2,B.1.596,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,B.1.621,B.1.621.1,B.1.626,B.1.628,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,Other,P.1,P.2,R.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEK
2022-12-25,MD,42722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,102,0,219,32,0,67,532,6112,466,222,1512,1071,9464,13784,595,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,2535,0,0,0,0,0,0,0,5871,19,0,1,0,0,0,0,0,26,0,0,0,0,0
2022-12-26,MD,43127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,99,0,224,32,0,63,505,5953,464,211,1468,1063,9462,13855,605,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,2570,0,0,1,0,0,0,0,6404,23,0,1,0,0,0,0,0,26,0,0,0,0,0
2022-12-27,MD,43532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,95,0,229,31,0,59,477,5790,461,199,1424,1054,9457,13925,616,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,2605,0,0,1,0,0,0,0,6945,26,0,1,0,0,0,0,0,26,0,0,0,0,0
2022-12-28,MD,43937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,92,0,234,31,0,54,448,5623,458,187,1378,1045,9451,13994,626,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,2639,0,0,2,0,0,0,0,7495,30,0,1,0,0,0,0,0,26,0,0,0,0,0
2022-12-29,MD,44342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,89,0,240,31,0,50,419,5452,455,175,1331,1036,9443,14062,637,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,2675,0,0,2,0,0,0,0,8054,34,0,1,0,0,0,0,0,26,0,0,0,0,0
2022-12-30,MD,44747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,86,0,245,31,0,45,390,5277,452,163,1283,1026,9433,14129,648,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,2710,0,0,3,0,0,0,0,8622,38,0,1,0,0,0,0,0,26,0,0,0,0,0
2022-12-31,MD,45151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,82,0,250,31,0,41,359,5097,449,150,1234,1016,9422,14195,659,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,2746,0,0,3,0,0,0,0,9199,42,0,1,0,0,0,0,0,25,0,0,0,0,0
2023-01-01,MD,44591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,77,0,250,30,0,35,321,4810,436,134,1158,984,9209,13958,655,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,2722,0,0,3,0,0,0,0,9578,45,0,1,0,0,0,0,0,25,0,0,0,0,0
2023-01-02,MD,44030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,72,0,250,29,0,30,284,4528,424,119,1085,953,8999,13722,652,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,2699,0,0,4,0,0,0,0,9944,48,0,1,0,0,0,0,0,24,0,0,0,0,0
2023-01-03,MD,43469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,0,250,28,0,24,248,4252,411,104,1012,922,8791,13487,649,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,2675,0,0,4,0,0,0,0,10298,51,0,1,0,0,0,0,0,23,0,0,0,0,0
2023-01-04,MD,42908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,63,0,250,27,0,19,213,3982,399,89,941,892,8586,13254,645,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,2651,0,0,5,0,0,0,0,10639,53,0,1,0,0,0,0,0,23,0,0,0,0,0
2023-01-05,MD,42347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,58,0,249,26,0,14,178,3717,387,75,872,862,8383,13023,641,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,2627,0,0,5,0,0,0,0,10968,56,0,1,0,0,0,0,0,22,0,0,0,0,0
2023-01-06,MD,41786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,249,25,0,9,144,3457,375,61,804,833,8182,12793,637,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,2602,0,0,5,0,0,0,0,11285,59,0,1,0,0,0,0,0,21,0,0,0,0,0
2023-01-07,MD,41226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,248,25,0,5,111,3204,364,47,738,804,7984,12565,633,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,2578,0,0,6,0,0,0,0,11589,61,0,1,0,0,0,0,0,20,0,0,0,0,0
2023-01-08,MD,39945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,230,26,0,4,108,3015,341,50,705,764,7454,11910,616,10,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,2467,0,0,5,0,0,0,0,11930,66,0,1,0,0,0,2,1,19,0,0,0,0,0
2023-01-09,MD,38665,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,212,26,0,4,105,2833,320,52,672,724,6942,11273,599,9,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,2358,0,0,5,0,0,0,0,12226,71,0,1,0,0,0,4,2,17,0,0,0,0,0
2023-01-10,MD,37385,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,194,27,0,3,102,2656,299,54,639,685,6448,10652,581,8,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,2250,0,0,4,0,0,0,0,12478,75,0,1,0,0,0,6,2,16,0,0,0,0,0
2023-01-11,MD,36104,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,178,28,0,3,99,2484,279,55,608,648,5972,10049,563,7,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,2145,0,0,4,0,0,0,0,12684,79,0,1,0,0,0,8,3,15,0,0,0,0,0
2023-01-12,MD,34824,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,162,28,0,3,96,2319,259,57,577,611,5515,9462,545,6,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,2042,0,0,3,0,0,0,0,12845,82,0,1,0,0,0,10,4,13,0,0,0,0,0
2023-01-13,MD,33544,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,147,28,0,2,93,2159,241,58,547,576,5075,8893,527,5,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,1941,0,0,3,0,0,0,0,12961,85,0,1,0,0,0,11,4,12,0,0,0,0,0
2023-01-14,MD,32263,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,132,29,0,2,90,2004,223,59,517,541,4653,8340,509,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,1842,0,0,2,0,0,0,0,13033,87,0,1,0,0,0,12,5,11,0,0,0,0,0
2023-01-15,MD,31884,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,122,30,0,2,89,1910,211,61,503,522,4374,8031,505,4,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,1796,0,0,2,0,0,0,0,13439,92,0,0,0,0,0,14,5,10,0,0,0,0,0
2023-01-16,MD,31505,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,112,31,0,1,88,1817,200,64,488,504,4099,7728,501,3,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,1750,0,0,2,0,0,0,0,13832,96,0,0,0,0,0,16,6,9,0,0,0,0,0
2023-01-17,MD,31126,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,102,31,0,1,88,1726,189,66,474,485,3830,7429,497,2,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,1705,0,0,1,0,0,0,0,14212,101,0,0,0,0,0,17,7,8,0,0,0,0,0
2023-01-18,MD,30747,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,92,32,0,1,87,1636,179,68,460,467,3566,7135,493,2,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,1660,0,0,1,0,0,0,0,14579,105,0,0,0,0,0,19,7,7,0,0,0,0,0
2023-01-19,MD,30368,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,83,33,0,0,86,1548,168,70,446,450,3308,6846,488,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,1616,0,0,1,0,0,0,0,14932,109,0,0,0,0,0,20,8,7,0,0,0,0,0
2023-01-20,MD,29989,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,74,34,0,0,85,1462,158,72,433,432,3055,6563,484,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1573,0,0,0,0,0,0,0,15272,113,0,0,0,0,0,21,8,6,0,0,0,0,0
2023-01-21,MD,29610,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,65,35,0,0,85,1378,148,74,419,415,2807,6284,480,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,1530,0,0,0,0,0,0,0,15598,116,0,0,0,0,0,23,9,5,0,0,0,0,0
2023-01-22,MD,29390,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,62,35,0,0,81,1306,142,69,393,387,2699,6071,462,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,1476,0,0,0,0,0,0,0,15902,131,1,0,0,0,0,23,9,5,0,0,0,0,0
2023-01-23,MD,29169,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,59,34,0,0,78,1234,136,64,368,359,2592,5859,444,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,1422,0,0,0,0,0,0,0,16199,145,3,0,0,0,0,24,10,5,0,0,0,0,0
2023-01-24,MD,28948,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,56,34,0,0,75,1164,130,59,342,332,2487,5651,427,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,1369,0,0,0,0,0,0,0,16489,159,4,0,0,0,0,25,11,6,0,0,0,0,0
2023-01-25,MD,28727,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,54,34,0,0,72,1094,125,54,318,305,2383,5445,409,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,1316,0,0,0,0,0,0,0,16774,172,6,0,0,0,0,25,11,6,0,0,0,0,0
2023-01-26,MD,28506,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,51,33,0,0,68,1026,119,49,293,278,2280,5241,392,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,1265,0,0,0,0,0,0,0,17052,185,7,0,0,0,0,26,12,6,0,0,0,0,0
2023-01-27,MD,28285,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,48,33,0,0,65,958,114,44,269,252,2178,5040,376,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,1214,0,0,0,0,0,0,0,17323,199,9,0,0,0,0,26,13,6,0,0,0,0,0
2023-01-28,MD,28065,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,46,33,0,0,62,892,108,39,245,226,2078,4842,359,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,1163,0,0,0,0,0,0,0,17589,211,10,0,0,0,0,27,13,6,0,0,0,0,0
2023-01-29,MD,27881,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,43,33,0,0,59,827,103,34,222,200,1982,4652,343,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,1115,0,0,0,0,0,0,0,17872,224,11,0,0,0,0,27,14,6,0,0,0,0,0
2023-01-30,MD,27697,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,41,32,0,0,56,763,98,30,199,175,1886,4464,327,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,1067,0,0,0,0,0,0,0,18150,237,13,0,0,0,0,28,14,7,0,0,0,0,0
2023-01-31,MD,27514,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,38,32,0,0,53,700,93,25,176,150,1792,4279,312,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,1020,0,0,0,0,0,0,0,18422,250,14,0,0,0,0,28,15,7,0,0,0,0,0
2023-02-01,MD,27330,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,36,32,0,0,50,638,88,21,154,126,1699,4095,296,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,973,0,0,0,0,0,0,0,18689,262,15,0,0,0,0,29,15,7,0,0,0,0,0
2023-02-02,MD,27146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,34,32,0,0,48,576,83,16,132,102,1607,3914,281,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,927,0,0,0,0,0,0,0,18951,274,17,0,0,0,0,29,16,7,0,0,0,0,0
2023-02-03,MD,26963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,31,32,0,0,45,515,78,12,110,78,1516,3734,266,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,881,0,0,0,0,0,0,0,19208,286,18,0,0,0,0,30,17,7,0,0,0,0,0
2023-02-04,MD,26779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,29,31,0,0,42,455,73,7,89,55,1427,3557,251,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,836,0,0,0,0,0,0,0,19460,298,19,0,0,0,0,30,17,7,0,0,0,0,0
2023-02-05,MD,26670,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,29,30,0,0,39,440,69,10,87,55,1372,3420,247,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,822,0,0,0,0,0,0,0,19569,307,20,1,1,0,0,28,16,8,0,0,0,0,0
2023-02-06,MD,26562,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,28,29,0,0,36,424,65,13,86,55,1318,3283,243,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,809,0,0,0,0,0,0,0,19677,316,20,2,2,0,0,26,16,8,0,0,0,0,0
2023-02-07,MD,26453,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,28,27,0,0,33,408,61,16,84,55,1264,3148,240,0,0,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,795,0,0,0,0,0,0,0,19783,324,20,3,3,0,0,24,15,9,0,0,0,0,0
2023-02-08,MD,26344,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,28,26,0,0,29,393,57,18,83,56,1211,3013,236,0,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,781,0,0,0,0,0,0,0,19888,333,21,3,4,0,0,21,15,9,0,0,0,0,0
2023-02-09,MD,26235,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,27,25,0,0,26,378,53,21,82,56,1158,2880,232,0,0,0,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,768,0,0,0,0,0,0,0,19991,341,21,4,4,0,0,19,14,9,0,0,0,0,0
2023-02-10,MD,26127,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,27,23,0,0,23,363,50,24,80,56,1105,2747,228,0,0,0,0,0,26,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,755,0,0,0,0,0,0,0,20093,350,21,5,5,0,0,17,13,10,0,0,0,0,0
2023-02-11,MD,26018,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,27,22,0,0,20,348,46,26,79,56,1053,2616,225,0,0,0,0,0,29,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,741,0,0,0,0,0,0,0,20193,358,22,6,6,0,0,15,13,10,0,0,0,0,0
2023-02-12,MD,25750,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,26,21,0,0,17,331,42,29,77,56,995,2470,220,0,0,0,0,0,31,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,724,0,0,0,0,0,0,0,20168,364,22,7,7,0,0,13,12,11,0,0,0,0,0
