Date,Region,Total_State_Infections,A.2.5,AY.1,AY.2,AY.3,B.1,B.1.1,B.1.1.519,B.1.1.529,B.1.1.7,B.1.2,B.1.234,B.1.243,B.1.351,B.1.427,B.1.429,B.1.525,B.1.526,B.1.526.1,B.1.526.2,B.1.596,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,B.1.621,B.1.621.1,B.1.626,B.1.628,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,Other,P.1,P.2,R.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ
2023-08-14,TX,91971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,17385,0,1194,0,482,0,41,4357,1293,278,817,282,0,2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,0,0,0,4689,9604,11279,641,444,161,6718,196,10307,102,216,136,1470,266,1106,2366,2054,9972,666,0,0,0,0,0,0
2023-08-15,TX,92838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,18091,0,1111,0,495,0,33,4628,1351,312,814,316,0,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,0,0,0,4758,9333,11329,667,447,130,6724,220,10044,115,190,110,1546,240,1031,2328,2018,9927,717,0,0,0,0,0,0
2023-08-16,TX,93705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,18807,0,1027,0,508,0,25,4904,1409,347,811,351,0,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,0,0,0,4827,9055,11377,694,450,99,6729,244,9774,128,164,83,1622,215,955,2288,1981,9878,769,0,0,0,0,0,0
2023-08-17,TX,94572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,19533,0,940,0,521,0,17,5185,1467,382,808,387,0,2686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,0,0,0,4897,8770,11424,721,453,66,6733,269,9498,140,138,56,1700,188,877,2248,1942,9828,821,0,0,0,0,0,0
2023-08-18,TX,95438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,20270,0,852,0,535,0,9,5469,1527,417,805,423,0,2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274,0,0,0,4967,8479,11470,748,456,33,6736,294,9215,154,111,28,1779,161,798,2207,1903,9774,875,0,0,0,0,0,0
2023-08-19,TX,96305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,21016,0,762,0,548,0,0,5758,1588,453,801,459,0,3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368,0,0,0,5038,8181,11515,776,459,0,6738,319,8925,167,83,0,1859,134,717,2164,1862,9719,930,0,0,0,0,0,0
2023-08-20,TX,97164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,20939,0,828,0,530,0,8,5852,1631,441,798,545,19,3057,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323,0,0,0,4978,8259,11268,929,526,0,7065,322,8881,165,99,4,1774,189,775,2233,1867,10161,879,0,0,0,0,0,0
2023-08-21,TX,98023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,20857,0,895,0,511,0,17,5947,1675,428,794,633,37,3001,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277,0,0,0,4917,8336,11015,1085,594,0,7397,326,8834,162,115,7,1688,246,835,2302,1872,10609,828,0,0,0,0,0,0
2023-08-22,TX,98883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,20770,0,963,0,492,0,25,6042,1720,415,790,722,57,2944,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230,0,0,0,4854,8414,10755,1244,662,0,7734,329,8786,160,131,11,1600,303,895,2373,1877,11064,775,0,0,0,0,0,0
2023-08-23,TX,99742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,20678,0,1032,0,473,0,34,6139,1765,402,786,812,76,2885,54,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,0,0,0,4789,8492,10490,1405,732,0,8075,332,8735,157,147,15,1510,362,956,2444,1881,11525,721,0,0,0,0,0,0
2023-08-24,TX,100601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,20582,0,1102,0,453,0,42,6236,1810,388,782,904,96,2825,68,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,0,0,0,4722,8571,10218,1569,803,0,8421,336,8682,154,164,19,1418,421,1018,2517,1885,11992,667,0,0,0,0,0,0
2023-08-25,TX,101461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,20481,0,1173,0,433,0,51,6334,1856,374,777,998,116,2764,83,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083,0,0,0,4653,8649,9940,1735,876,0,8772,339,8626,152,181,23,1324,481,1082,2590,1889,12466,611,0,0,0,0,0,0
2023-08-26,TX,102320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,20376,0,1246,0,412,0,60,6432,1903,360,773,1092,137,2701,97,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,0,0,0,4582,8727,9656,1904,949,0,9128,342,8569,149,198,27,1229,543,1146,2664,1893,12946,554,0,0,0,0,0,0
2023-08-27,TX,104507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,20526,0,1336,0,396,0,70,6616,1975,350,778,1204,160,2670,113,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,0,0,0,4568,8919,9486,2102,1037,0,9610,350,8619,148,218,31,1146,613,1226,2774,1921,13605,503,0,0,0,0,0,0
2023-08-28,TX,106695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,20665,0,1429,0,379,0,81,6801,2049,339,782,1319,183,2636,130,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,0,0,0,4549,9111,9300,2307,1127,0,10105,358,8663,147,239,36,1059,685,1309,2887,1949,14280,449,0,0,0,0,0,0
2023-08-29,TX,108882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,20792,0,1524,0,361,0,92,6988,2124,327,787,1438,208,2598,148,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,0,0,0,4525,9303,9099,2519,1220,0,10611,366,8702,146,260,41,968,760,1394,3001,1976,14971,392,0,0,0,0,0,0
2023-08-30,TX,111070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,20907,0,1622,0,341,0,103,7177,2200,315,790,1561,233,2556,166,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,0,0,0,4497,9496,8882,2737,1316,0,11130,374,8735,144,282,46,871,837,1482,3118,2002,15678,333,0,0,0,0,0,0
2023-08-31,TX,113257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,21010,0,1723,0,321,0,115,7369,2277,302,793,1687,260,2511,184,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,0,0,0,4464,9688,8649,2961,1415,0,11660,382,8762,143,305,51,770,917,1572,3237,2028,16402,271,0,0,0,0,0,0
2023-09-01,TX,115445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,21101,0,1827,0,300,0,126,7562,2356,288,796,1817,287,2462,204,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,0,0,0,4426,9881,8400,3193,1517,0,12203,390,8784,141,329,56,665,1000,1664,3358,2053,17141,206,0,0,0,0,0,0
2023-09-02,TX,117633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21180,0,1933,0,278,0,139,7757,2436,274,798,1951,314,2410,223,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,4383,10074,8136,3431,1621,0,12757,398,8801,139,353,61,555,1084,1758,3482,2078,17896,139,0,0,0,0,0,0
2023-09-03,TX,117603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,8,21036,31,1891,2,293,0,129,7982,2422,290,789,1909,324,2781,207,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,4529,10022,7911,3643,1650,0,12849,406,8503,172,390,72,614,1018,1714,3388,2246,17446,161,0,0,0,0,0,0
2023-09-04,TX,117573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,16,20892,63,1849,3,309,0,119,8206,2407,307,780,1868,334,3152,191,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,4675,9970,7686,3855,1679,0,12941,415,8206,206,427,82,673,951,1669,3294,2414,16996,182,0,0,0,0,0,0
2023-09-05,TX,117543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,24,20748,94,1807,5,325,0,110,8431,2393,323,771,1826,344,3523,175,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,0,0,0,4820,9918,7462,4067,1707,0,13033,423,7910,239,465,93,732,884,1624,3200,2582,16546,204,0,0,0,0,0,0
2023-09-06,TX,117513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,27,0,0,0,0,0,0,0,0,0,31,20604,126,1765,7,341,0,100,8656,2378,340,763,1785,354,3894,159,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,4966,9866,7237,4279,1736,0,13125,432,7613,273,502,103,791,817,1579,3106,2749,16096,226,0,0,0,0,0,0
2023-09-07,TX,117483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,34,0,0,0,0,0,0,0,0,0,39,20461,157,1723,8,357,0,91,8880,2363,356,754,1743,364,4264,143,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,5111,9814,7013,4491,1765,0,13217,440,7316,306,539,114,850,751,1535,3012,2917,15647,248,0,0,0,0,0,0
2023-09-08,TX,117454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,41,0,0,0,0,0,0,0,0,0,47,20317,188,1681,10,373,0,81,9105,2349,373,745,1702,374,4635,128,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,5256,9761,6788,4703,1794,0,13309,449,7020,340,576,124,908,684,1490,2919,3084,15198,269,0,0,0,0,0,0
2023-09-09,TX,117424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,48,0,0,0,0,0,0,0,0,0,55,20173,220,1639,12,389,0,71,9329,2334,389,736,1661,384,5005,112,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,5402,9709,6564,4915,1822,0,13400,457,6724,373,614,135,967,618,1445,2825,3251,14749,291,0,0,0,0,0,0
2023-09-10,TX,115895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,54,0,0,0,0,0,0,0,0,0,62,19774,248,1577,13,400,0,61,9431,2290,401,718,1599,389,5307,94,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,5476,9534,6259,5061,1828,0,13320,460,6346,401,642,143,1013,544,1383,2696,3375,14118,309,0,0,0,0,0,0
2023-09-11,TX,114367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,60,0,0,0,0,0,0,0,0,0,69,19379,275,1515,15,410,0,51,9527,2246,412,700,1538,394,5598,78,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,5547,9360,5960,5202,1832,0,13237,462,5975,429,670,152,1057,472,1321,2570,3494,13498,326,0,0,0,0,0,0
2023-09-12,TX,112838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,66,0,0,0,0,0,0,0,0,0,75,18987,302,1455,16,420,0,41,9618,2203,422,682,1478,398,5880,61,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,5614,9187,5667,5337,1835,0,13151,464,5612,455,697,160,1100,402,1261,2447,3609,12890,343,0,0,0,0,0,0
2023-09-13,TX,111310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,71,0,0,0,0,0,0,0,0,0,82,18598,327,1396,17,430,0,31,9702,2160,432,665,1419,402,6153,45,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,5676,9016,5379,5466,1838,0,13063,466,5257,481,723,168,1141,334,1202,2325,3720,12294,359,0,0,0,0,0,0
2023-09-14,TX,109781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,77,0,0,0,0,0,0,0,0,0,88,18214,352,1338,19,439,0,22,9781,2117,442,647,1361,406,6416,30,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,5736,8846,5097,5590,1840,0,12973,467,4910,505,748,175,1180,267,1144,2206,3826,11709,374,0,0,0,0,0,0
2023-09-15,TX,108253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,82,0,0,0,0,0,0,0,0,0,94,17832,376,1281,20,447,0,13,9854,2075,451,630,1304,409,6669,15,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,5791,8677,4821,5709,1842,0,12880,469,4570,529,772,182,1218,202,1087,2090,3927,11136,389,0,0,0,0,0,0
2023-09-16,TX,106724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,87,0,0,0,0,0,0,0,0,0,100,17455,399,1226,21,456,0,4,9920,2033,460,614,1249,413,6912,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5842,8510,4551,5821,1842,0,12784,470,4238,552,795,189,1255,139,1032,1976,4025,10574,404,0,0,0,0,0,0
2023-09-17,TX,104720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,79,0,0,0,0,0,0,0,0,0,131,17609,364,1161,19,457,0,4,9509,1925,548,561,1170,376,6765,151,498,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,5642,8312,4505,5542,1733,42,12535,478,4384,503,725,215,1150,202,989,1924,3919,10118,461,0,0,0,0,0,0
2023-09-18,TX,102717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,72,0,0,0,0,0,0,0,0,0,162,17746,329,1098,18,459,0,3,9106,1819,633,510,1093,340,6620,297,508,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,5444,8117,4458,5269,1627,83,12287,486,4522,456,657,239,1049,263,948,1872,3815,9672,516,0,0,0,0,0,0
2023-09-19,TX,100713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,64,0,0,0,0,0,0,0,0,0,191,17863,296,1037,16,460,0,3,8712,1717,714,460,1019,306,6474,437,519,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,5250,7923,4409,5002,1523,122,12039,493,4651,410,591,262,951,320,907,1821,3712,9236,569,0,0,0,0,0,0
2023-09-20,TX,98709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,57,0,0,0,0,0,0,0,0,0,219,17962,264,978,14,461,0,3,8326,1616,791,412,946,273,6330,571,528,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,5060,7730,4359,4742,1422,159,11791,500,4771,365,527,284,856,376,868,1771,3610,8810,619,0,0,0,0,0,0
2023-09-21,TX,96706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,51,0,0,0,0,0,0,0,0,0,245,18043,233,920,12,461,0,3,7949,1519,865,365,876,240,6186,699,536,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,4873,7538,4307,4488,1325,195,11544,505,4883,322,466,305,764,429,829,1721,3509,8393,667,0,0,0,0,0,0
2023-09-22,TX,94702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,44,0,0,0,0,0,0,0,0,0,270,18105,202,863,11,461,0,3,7581,1424,935,320,808,209,6042,822,544,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,4690,7348,4253,4241,1230,229,11297,511,4986,280,406,325,675,479,791,1672,3410,7987,712,0,0,0,0,0,0
2023-09-23,TX,92698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,38,0,0,0,0,0,0,0,0,0,294,18149,173,808,9,460,0,3,7221,1332,1001,277,742,179,5900,938,551,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,4510,7160,4198,4001,1138,262,11050,515,5081,240,349,344,590,527,754,1623,3311,7590,754,0,0,0,0,0,0
2023-09-24,TX,92484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,32,0,0,0,0,0,0,0,0,0,323,18533,148,770,8,468,0,3,7006,1267,1084,240,691,153,5871,1070,568,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,4419,7110,4224,3841,1069,299,11017,529,5269,205,299,369,517,584,732,1606,3277,7345,810,0,0,0,0,0,0
2023-09-25,TX,92270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,27,0,0,0,0,0,0,0,0,0,352,18916,123,732,7,476,0,2,6791,1203,1168,203,641,127,5843,1201,585,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,4329,7061,4249,3682,1001,335,10984,543,5456,171,250,394,445,640,710,1589,3243,7101,866,0,0,0,0,0,0
2023-09-26,TX,92057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,381,19296,98,694,5,484,0,2,6577,1139,1250,166,590,102,5815,1331,602,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,4239,7012,4274,3524,933,372,10951,557,5642,137,200,418,373,697,688,1573,3210,6859,921,0,0,0,0,0,0
2023-09-27,TX,91843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,409,19674,74,656,4,492,0,2,6365,1075,1333,129,541,76,5787,1461,618,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,0,0,4149,6963,4299,3366,866,408,10918,571,5827,102,152,443,301,752,666,1556,3176,6617,976,0,0,0,0,0,0
