Date,Region,Total_State_Infections,SW.2,RV.1,XFG.1.1,SB.1.1,RW.1.1,XFZ,RF.5.4,RK.1,PJ.2.1,XFG.14.1,BA.3.2,LF.7.9,XFG.6,NB.1.8.1,XFG,XFG.23.1.3,PQ.2.8.1,Other,XFG.10.4,LF.7,XFG.2.5.1,PQ.17,MC.10.1,XFJ,PQ.2.1.6,LF.7.7.2,XFV,NW.1,BQ.1.1,XFY,XFC,PQ.17.11,KP.3.1.1,XFG.1,XEC,MC.1,LP.8.1,KP.3,JN.1,JN.1.7,B.1.1.529,XDV.1,PA.1,JN.1.16.1,BA.5,BA.2,XEC.4,XBB.1.5,XBB.1.16,LF.7.7.1,LF.7.2.1,KP.1.1.3,JN.1.16,XEK,MC.28.1,HV.1,EG.5,XEQ,LB.1.3.1,KP.2.3,JN.1.18,BQ.1,MC.19,LF.3.1,KS.1,LB.1,KP.1.1,KP.2,JN.1.11.1,LP.1,JN.1.18.6,GK.1.1,KV.2,JN.1.13,HF.1,XBB.1.16.15,KP.2.15,CH.1.1,BA.4.6,KP.4.1,JN.1.8.1,JN.1.32,JG.3,BF.7,XBB.1.9.1,XBB.1.16.11,KW.1.1,KQ.1,KP.1.2,JN.1.13.1,XDP,BA.2.86,BA.2.12.1,XBB.1.5.68,JN.1.4.3,EG.5.1.8,BA.1.1,XBB.2.3,XBB.1.16.6,XBB,JF.1,GE.1,XBB.1.16.1,HK.3,FL.1.5.1,XBB.1.16.17,JD.1.1,GK.2,BA.5.2.6,XBB.1.5.70,XBB.1.9.2,XBB.1.5.72,XBB.1.5.10,XBB.1.42.2,EG.6.1,XBB.2.3.8,XBB.1.5.59,XBB.1.5.1,FD.1.1,BF.11,FE.1.1,BA.2.75,EU.1.1,BA.4,FD.2,B.1.617.2,BN.1,BA.2.75.2
2025-01-16,US,379374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4454,0,6964,0,0,20012,0,0,250,0,367,397,0,318,0,72673,0,147526,18683,42777,9916,2975,51,184,239,1100,141,187,193,5206,139,144,1323,1788,907,1640,6129,1803,50,58,11574,11278,1465,125,169,2323,152,899,908,542,767,98,77,173,75,54,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-17,US,385532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4402,0,7048,0,0,20441,0,0,254,0,386,406,0,326,0,72273,0,150625,18982,44380,9907,3033,51,182,242,1150,146,190,192,5355,142,147,1390,1840,900,1693,6245,1884,50,59,11760,11546,1463,125,173,2362,153,894,843,552,781,99,64,163,76,56,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-18,US,394669,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,4378,0,7184,0,0,21029,0,0,259,0,407,417,0,336,0,72359,0,154896,19426,46357,9965,3114,51,182,247,1211,152,195,192,5546,147,152,1469,1908,898,1760,6408,1981,51,61,12036,11906,1471,125,177,2420,155,896,781,566,801,100,52,154,78,57,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-19,US,396618,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,4416,0,7220,0,0,21050,0,0,278,0,410,422,0,353,0,71603,0,155246,19303,48489,9947,3099,54,191,243,1255,158,196,188,5587,148,153,1527,1924,902,1775,6384,2062,52,61,12025,12069,1445,124,179,2403,155,892,771,559,795,103,53,152,78,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20,US,399108,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,4459,0,7264,0,0,21093,0,0,297,0,414,427,0,371,0,70914,0,155762,19199,50696,9939,3087,56,200,241,1300,165,198,185,5633,150,156,1586,1943,906,1793,6366,2146,53,62,12026,12247,1420,122,181,2389,154,889,763,553,789,106,54,150,78,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-21,US,401334,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,4499,0,7303,0,0,21122,0,0,317,0,417,432,0,389,0,70164,0,156170,19080,52892,9924,3072,58,210,237,1346,171,199,181,5677,152,157,1646,1961,909,1809,6343,2229,54,63,12018,12417,1394,120,183,2373,154,885,753,546,783,110,54,148,78,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-22,US,402355,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,4526,0,7320,0,0,21086,0,0,335,0,419,435,0,406,0,69194,0,156105,18902,54945,9878,3048,60,218,233,1387,178,200,177,5703,154,159,1700,1972,910,1820,6300,2307,55,63,11974,12551,1363,118,184,2350,153,878,742,537,774,113,55,145,78,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-23,US,401390,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,4530,0,7301,0,0,20946,0,0,352,0,419,436,0,420,0,67883,0,155270,18630,56727,9784,3009,62,226,228,1422,183,200,172,5701,154,160,1747,1974,906,1822,6227,2373,55,63,11871,12623,1326,115,184,2315,151,867,726,526,762,115,56,141,77,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-24,US,401165,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,4542,0,7296,0,0,20845,0,0,369,0,419,439,0,436,0,66700,0,154722,18394,58607,9707,2975,64,234,224,1460,189,200,168,5709,155,161,1796,1980,904,1827,6165,2443,56,63,11789,12718,1291,113,185,2284,150,858,712,516,751,118,56,138,77,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-25,US,401686,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,4564,0,7304,0,0,20783,0,0,388,0,421,441,0,452,0,65640,0,154462,18191,60598,9649,2947,66,243,220,1500,195,201,164,5728,157,162,1849,1989,903,1836,6114,2518,56,64,11730,12837,1258,111,186,2257,149,851,699,506,741,121,57,135,77,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-26,US,406134,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,4629,0,7384,0,0,20923,0,0,410,0,426,449,0,473,0,65208,0,155706,18164,63205,9684,2947,68,254,217,1555,203,203,161,5803,159,165,1920,2018,912,1862,6123,2618,58,65,11784,13083,1238,109,188,2253,149,851,693,502,738,125,58,133,77,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-27,US,413686,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,4731,0,7520,0,0,21220,0,0,435,0,435,459,0,498,0,65240,0,158126,18268,66352,9791,2969,71,267,217,1623,212,207,159,5923,163,169,2008,2062,927,1904,6177,2741,59,66,11927,13431,1225,109,193,2264,151,858,692,501,741,130,60,133,78,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-28,US,425068,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,4877,0,7725,0,0,21709,0,0,466,0,448,475,0,529,0,65823,0,161989,18531,70204,9986,3017,75,283,218,1708,224,213,159,6098,169,175,2117,2126,951,1963,6285,2892,62,68,12176,13909,1223,109,199,2296,153,873,697,504,750,137,62,133,80,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-29,US,442397,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,5093,0,8039,0,0,22495,0,0,505,0,467,497,0,568,0,67244,0,168084,19038,75175,10315,3105,81,304,222,1820,240,222,160,6360,177,183,2258,2220,988,2050,6477,3089,65,71,12590,14589,1235,111,208,2357,158,898,710,513,769,146,65,135,83,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-30,US,466092,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,5383,0,8468,0,0,23597,0,0,552,0,493,526,0,616,0,69516,0,176552,19795,81423,10785,3234,87,330,229,1961,260,234,164,6714,188,194,2438,2347,1039,2167,6756,3338,69,75,13177,15489,1261,114,219,2449,165,936,732,529,797,157,69,138,87,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-31,US,492723,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,5709,0,8950,0,0,24835,0,0,605,0,523,559,0,671,0,72082,0,186074,20648,88423,11315,3379,94,359,236,2120,281,248,167,7112,200,206,2639,2489,1096,2298,7070,3616,74,80,13839,16499,1291,118,233,2553,173,979,758,547,830,169,74,142,91,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-01,US,520791,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,6054,0,9458,0,0,26134,0,0,663,0,554,594,0,730,0,74702,0,196076,21531,95942,11867,3530,102,390,244,2291,305,263,171,7532,212,219,2855,2639,1157,2437,7397,3915,78,85,14530,17572,1321,122,247,2660,181,1024,783,565,863,182,79,146,96,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-02,US,543558,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,6339,0,9869,0,0,27156,0,0,715,0,579,623,0,783,0,76417,0,204023,22166,102727,12290,3641,109,418,248,2442,326,274,172,7877,223,230,3048,2764,1205,2553,7641,4183,83,89,15064,18478,1332,124,259,2737,187,1057,799,576,887,194,83,148,100,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-03,US,553301,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,6474,0,10044,0,0,27519,0,0,752,0,591,637,0,819,0,76208,0,207045,22251,107205,12413,3663,114,437,246,2539,340,280,169,8034,228,236,3172,2823,1225,2607,7697,4357,85,91,15232,18951,1309,123,264,2745,189,1064,794,573,888,202,85,147,101,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-04,US,550658,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,6464,0,9995,0,0,27266,0,0,773,0,589,637,0,837,0,74273,0,205424,21835,109317,12256,3601,116,446,239,2579,346,279,162,8012,229,236,3226,2818,1217,2603,7580,4434,85,90,15056,19000,1255,119,264,2692,186,1047,772,556,869,204,85,142,100,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-05,US,540644,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,6367,0,9811,0,0,26649,0,0,783,0,580,629,0,843,0,71381,0,201068,21133,109905,11938,3493,116,449,229,2583,348,274,153,7882,226,233,3235,2776,1192,2564,7364,4450,85,89,14682,18792,1186,113,260,2603,181,1016,739,532,839,204,85,135,97,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-06,US,523426,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,6183,0,9497,0,0,25684,0,0,781,0,562,612,0,836,0,67614,0,194063,20165,108899,11466,3340,115,446,216,2551,344,266,142,7646,220,227,3198,2696,1152,2491,7053,4402,83,87,14117,18327,1104,106,253,2482,173,972,698,502,798,202,83,127,94,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-07,US,497334,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,5894,0,9022,0,0,24293,0,0,764,0,535,584,0,814,0,62825,0,183819,18880,105840,10807,3134,112,434,199,2471,334,253,130,7279,210,217,3101,2570,1093,2375,6629,4271,79,83,13321,17540,1007,98,241,2322,163,913,646,465,745,195,79,116,89,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-08,US,463454,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,5510,0,8406,0,0,22535,0,0,732,0,500,547,0,777,0,57223,0,170764,17332,100838,9989,2884,106,414,180,2346,318,236,116,6797,197,204,2948,2403,1017,2220,6110,4063,75,77,12327,16463,899,89,226,2130,150,841,587,422,682,185,74,105,82,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-09,US,435759,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,5197,0,7902,0,0,21092,0,0,707,0,471,517,0,748,0,52561,0,160060,16051,96888,9315,2677,102,398,165,2248,305,222,104,6403,186,193,2826,2266,954,2094,5682,3898,71,73,11510,15590,808,81,213,1971,140,781,537,385,629,177,71,95,77,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-10,US,415642,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,4973,0,7536,0,0,20026,0,0,693,0,450,496,0,729,0,48949,0,152193,15076,94396,8812,2520,99,388,153,2183,297,212,94,6120,179,185,2748,2169,908,2004,5359,3792,68,70,10901,14976,735,75,204,1850,132,736,498,357,589,172,68,87,73,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-11,US,402683,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,4833,0,7299,0,0,19312,0,0,689,0,437,483,0,723,0,46275,0,146986,14379,93371,8466,2409,98,385,143,2153,294,206,87,5941,174,180,2713,2108,878,1948,5133,3746,66,68,10486,14612,678,70,198,1762,127,704,469,336,560,169,66,81,70,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-12,US,388952,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,4683,0,7049,0,0,18567,0,0,683,0,423,468,0,713,0,43587,0,141528,13670,92040,8109,2296,96,379,134,2117,289,199,80,5749,169,175,2669,2042,847,1888,4901,3687,65,66,10057,14213,622,65,192,1674,121,672,440,315,531,166,65,76,68,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-13,US,374619,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,4524,0,6788,0,0,17799,0,0,674,0,408,453,0,702,0,40913,0,135882,12955,90433,7744,2182,95,373,125,2075,284,192,72,5548,164,170,2618,1973,814,1824,4666,3618,63,64,9616,13784,567,60,186,1585,115,639,411,294,501,163,63,70,65,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-14,US,362525,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,4392,0,6568,0,0,17144,0,0,668,0,396,441,0,693,0,38558,0,131080,12332,89240,7430,2083,93,369,117,2042,280,186,66,5380,160,165,2579,1916,786,1771,4463,3566,61,62,9239,13432,518,56,180,1507,110,610,385,275,475,160,61,65,62,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-15,US,354006,0,0,0,0,0,0,0,0,0,0,0,250,0,0,53,0,0,4302,0,6411,0,0,16660,0,0,668,0,387,432,0,691,0,36637,0,127574,11842,88816,7192,2005,93,367,110,2027,279,182,60,5263,157,162,2562,1876,766,1735,4306,3545,60,60,8954,13204,475,53,177,1446,107,588,364,260,455,159,60,60,60,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-16,US,353684,0,0,0,0,0,0,0,0,0,0,0,284,0,0,56,0,0,4222,0,6396,0,0,16641,0,0,773,0,423,434,0,708,0,36130,0,126133,11664,90645,7166,1968,94,364,109,2084,294,182,61,5315,158,163,2600,1890,789,1719,4297,3549,61,61,8908,13147,463,53,177,1421,105,573,354,258,452,156,61,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17,US,352269,0,0,0,0,0,0,0,0,0,0,0,317,0,0,59,0,0,4129,0,6360,0,0,16568,0,0,875,0,456,435,0,724,0,35509,0,124290,11449,92171,7117,1924,96,360,107,2134,309,182,61,5351,158,163,2629,1897,810,1697,4275,3542,62,61,8832,13047,450,53,177,1391,104,555,342,255,447,152,61,66,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-18,US,350789,0,0,0,0,0,0,0,0,0,0,0,349,0,0,62,0,0,4036,0,6322,0,0,16492,0,0,976,0,490,435,0,739,0,34884,0,122435,11234,93664,7066,1881,97,356,105,2183,324,181,61,5385,158,164,2657,1904,830,1675,4252,3534,62,61,8756,12946,436,53,177,1362,102,538,331,253,443,149,61,69,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-19,US,347675,0,0,0,0,0,0,0,0,0,0,0,379,0,0,65,0,0,3925,0,6256,0,0,16339,0,0,1071,0,520,433,0,750,0,34104,0,120027,10968,94697,6983,1829,98,350,103,2220,337,180,61,5393,158,163,2672,1901,846,1646,4209,3510,62,61,8639,12784,421,53,176,1326,100,518,319,249,436,145,61,71,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-20,US,342834,0,0,0,0,0,0,0,0,0,0,0,407,0,0,67,0,0,3796,0,6158,0,0,16105,0,0,1158,0,548,429,0,757,0,33164,0,117054,10652,95217,6866,1769,98,342,100,2246,348,178,61,5373,156,162,2673,1889,857,1609,4145,3468,62,61,8480,12561,404,53,174,1285,98,496,305,244,428,140,61,73,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-21,US,337981,0,0,0,0,0,0,0,0,0,0,0,434,0,0,69,0,0,3669,0,6061,0,0,15871,0,0,1242,0,574,425,0,764,0,32237,0,114112,10340,95682,6749,1710,98,335,98,2270,358,175,60,5351,155,160,2673,1877,867,1572,4081,3426,62,60,8322,12338,387,52,172,1244,95,474,291,239,419,135,60,74,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-22,US,331708,0,0,0,0,0,0,0,0,0,0,0,458,0,0,71,0,0,3530,0,5938,0,0,15570,0,0,1318,0,596,419,0,767,0,31189,0,110734,9990,95684,6605,1645,98,326,95,2282,367,172,60,5305,153,158,2660,1856,873,1529,4001,3369,61,60,8130,12064,369,52,170,1198,92,451,276,233,409,130,60,76,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-23,US,320149,0,0,0,0,0,0,0,0,0,0,0,472,0,0,72,0,0,3338,0,5722,0,0,15022,0,0,1368,0,608,406,0,757,0,29669,0,105658,9489,94067,6356,1555,96,312,90,2256,368,166,58,5171,148,153,2603,1805,864,1462,3857,3258,60,58,7811,11601,345,50,164,1135,88,422,257,223,393,123,58,76,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-24,US,310643,0,0,0,0,0,0,0,0,0,0,0,488,0,0,73,0,0,3171,0,5543,0,0,14570,0,0,1420,0,621,396,0,750,0,28367,0,101341,9059,92940,6149,1477,94,300,86,2240,372,162,57,5068,145,150,2560,1764,859,1406,3737,3168,59,57,7544,11215,325,49,160,1081,84,396,241,215,379,117,57,76,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-25,US,302897,0,0,0,0,0,0,0,0,0,0,0,505,0,0,74,0,0,3027,0,5395,0,0,14201,0,0,1475,0,636,388,0,747,0,27249,0,97663,8689,92247,5978,1410,94,290,83,2234,376,158,55,4990,142,147,2530,1733,858,1358,3640,3095,58,55,7322,10895,307,48,157,1033,81,373,227,208,367,112,56,77,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-26,US,299414,0,0,0,0,0,0,0,0,0,0,0,528,0,0,76,0,0,2927,0,5324,0,0,14033,0,0,1547,0,659,385,0,754,0,26530,0,95401,8446,92792,5892,1363,94,285,81,2258,385,156,55,4981,141,146,2535,1725,868,1330,3593,3065,58,55,7204,10730,293,48,155,1001,79,356,216,205,361,108,56,78,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-27,US,300049,0,0,0,0,0,0,0,0,0,0,0,558,0,0,78,0,0,2869,0,5326,0,0,14057,0,0,1640,0,690,388,0,771,0,26180,0,94463,8321,94598,5887,1336,95,283,80,2312,400,157,56,5039,142,147,2573,1742,890,1321,3596,3078,59,56,7186,10713,284,48,156,983,79,344,208,204,359,106,56,81,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-28,US,304475,0,0,0,0,0,0,0,0,0,0,0,595,0,0,83,0,0,2845,0,5396,0,0,14259,0,0,1755,0,731,395,0,798,0,26153,0,94699,8299,97627,5956,1325,98,285,80,2396,420,159,57,5163,145,150,2645,1780,923,1327,3645,3130,60,57,7257,10830,278,49,159,977,79,335,202,205,362,105,57,84,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-01,US,312658,0,0,0,0,0,0,0,0,0,0,0,642,0,0,88,0,0,2854,0,5531,0,0,14636,0,0,1895,0,782,408,0,836,0,26432,0,96056,8372,101928,6098,1329,102,290,81,2512,445,164,59,5352,150,155,2751,1841,969,1350,3738,3220,62,59,7417,11079,275,51,164,982,80,331,199,209,370,106,59,89,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
