Date,Region,Total_State_Infections,SW.2,XFG.1.1,RW.1.1,XFG.6,XFG,RV.1,RK.1,RF.5.4,LF.7.9,XFG.14.1,XFZ,NB.1.8.1,BA.3.2,XFG.23.1.3,XFG.2.5.1,PQ.2.8.1,LF.7,PQ.17,XFJ,PQ.2.1.6,Other,XFV,XFG.10.4,NW.1,BQ.1.1,XFY,XFC,PQ.17.11,KP.3.1.1,XFG.1,XEC,MC.1,LP.8.1,KP.3,JN.1,JN.1.7,B.1.1.529,XDV.1,PA.1,JN.1.16.1,BA.5,BA.2,XEC.4,XBB.1.5,XBB.1.16,LF.7.7.2,MC.10.1,LF.7.7.1,LF.7.2.1,KP.1.1.3,JN.1.16,XEK,MC.28.1,HV.1,EG.5,XEQ,LB.1.3.1,KP.2.3,JN.1.18,BQ.1,MC.19,LF.3.1,KS.1,LB.1,KP.1.1,KP.2,JN.1.11.1,LP.1,JN.1.18.6,GK.1.1,KV.2,JN.1.13,HF.1,XBB.1.16.15,KP.2.15,CH.1.1,BA.4.6,KP.4.1,JN.1.8.1,JN.1.32,JG.3,BF.7,XBB.1.9.1,XBB.1.16.11,KW.1.1,KQ.1,KP.1.2,JN.1.13.1,XDP,BA.2.86,BA.2.12.1,XBB.1.5.68,JN.1.4.3,EG.5.1.8,BA.1.1,XBB.2.3,XBB.1.16.6,XBB,JF.1,GE.1,XBB.1.16.1,HK.3,FL.1.5.1,XBB.1.16.17,JD.1.1,GK.2,BA.5.2.6,XBB.1.5.70,XBB.1.9.2,XBB.1.5.72,XBB.1.5.10,XBB.1.42.2,EG.6.1,XBB.2.3.8,XBB.1.5.59,XBB.1.5.1,FD.1.1,BF.11,FE.1.1,BA.2.75,EU.1.1,BA.4,FD.2,B.1.617.2,BN.1,BA.2.75.2
2024-02-02,US,783147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,6952,0,0,0,48,0,0,0,44,0,66,0,42,80,580851,19694,50,0,0,116,89,2952,0,463,685,0,48,0,0,0,595,52,0,40911,10806,0,48,0,4662,76,0,0,0,109,0,193,1774,0,0,1150,4371,488,679,1199,0,191,159,0,20325,3306,11330,115,1974,1439,63,2766,0,5906,4536,11521,77,40,1630,1343,113,1687,2295,4825,2134,4558,196,6122,3010,92,10740,254,103,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-03,US,789951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,6987,0,0,0,49,0,0,0,45,0,66,0,43,84,588117,20672,52,0,0,123,88,2991,0,453,654,0,49,0,0,0,617,54,0,39349,10373,0,49,0,4865,77,0,0,0,109,0,203,1902,0,0,1114,4618,491,655,1146,0,183,161,0,21004,3452,11023,116,1898,1382,63,2961,0,6184,4726,11480,78,40,1695,1288,117,1625,2197,4777,2047,4554,188,5912,2874,90,10417,247,104,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-04,US,793530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,6994,0,0,0,49,0,0,0,46,0,65,0,43,88,593011,21575,53,0,0,130,87,3019,0,440,620,0,49,0,0,0,637,55,0,37601,9890,0,49,0,5051,79,0,0,0,109,0,212,2025,0,0,1072,4849,492,629,1087,0,175,162,0,21603,3586,10665,117,1814,1319,64,3146,0,6439,4899,11391,79,40,1752,1227,120,1556,2089,4708,1950,4531,179,5674,2724,87,10046,238,104,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-05,US,797110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,7000,0,0,0,49,0,0,0,46,0,64,0,44,92,597925,22486,54,0,0,137,86,3047,0,427,585,0,49,0,0,0,657,57,0,35836,9403,0,49,0,5238,80,0,0,0,109,0,221,2148,0,0,1029,5081,493,603,1028,0,166,164,0,22208,3721,10304,118,1729,1255,64,3332,0,6697,5073,11301,80,41,1811,1166,123,1486,1980,4638,1853,4507,170,5434,2573,85,9671,229,104,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-06,US,800689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,7005,0,0,0,50,0,0,0,47,0,64,0,44,96,602859,23404,55,0,0,143,84,3075,0,414,551,0,50,0,0,0,678,58,0,34054,8911,0,50,0,5427,81,0,0,0,109,0,230,2273,0,0,986,5316,494,576,968,0,157,165,0,22816,3857,9939,119,1643,1191,65,3520,0,6957,5249,11209,81,41,1870,1104,127,1415,1870,4567,1755,4483,161,5191,2420,83,9293,219,104,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-07,US,804269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,7011,0,0,0,50,0,0,0,48,0,63,0,45,100,607813,24329,57,0,0,150,83,3103,0,401,515,0,50,0,0,0,698,59,0,32255,8415,0,50,0,5617,83,0,0,0,109,0,239,2398,0,0,943,5552,494,549,908,0,148,166,0,23430,3994,9571,120,1556,1125,65,3710,0,7219,5426,11115,82,42,1929,1042,130,1344,1759,4495,1655,4459,152,4946,2266,80,8910,210,105,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-08,US,807848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,7016,0,0,0,51,0,0,0,49,0,62,0,45,103,612786,25262,58,0,0,157,82,3132,0,388,480,0,51,0,0,0,719,61,0,30439,7914,0,51,0,5808,84,0,0,0,109,0,249,2525,0,0,899,5791,495,522,846,0,139,168,0,24047,4132,9199,121,1468,1060,66,3901,0,7483,5604,11021,82,42,1989,979,133,1272,1646,4423,1555,4434,143,4699,2111,78,8524,201,105,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-09,US,811427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,7021,0,0,0,51,0,0,0,49,0,62,0,46,107,617780,26202,59,0,0,164,80,3160,0,374,444,0,51,0,0,0,739,62,0,28605,7408,0,51,0,6001,86,0,0,0,109,0,258,2652,0,0,855,6031,496,495,785,0,130,169,0,24670,4271,8823,122,1379,994,66,4094,0,7749,5784,10925,83,42,2049,915,137,1200,1533,4350,1454,4409,133,4449,1954,76,8134,191,105,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-10,US,815007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,7026,0,0,0,52,0,0,0,50,0,61,0,46,111,622793,27149,60,0,0,171,79,3189,0,361,408,0,52,0,0,0,760,64,0,26754,6897,0,52,0,6196,87,0,0,0,109,0,268,2781,0,0,810,6273,497,467,723,0,121,170,0,25297,4411,8444,123,1290,927,67,4288,0,8017,5965,10828,84,43,2109,851,140,1126,1419,4275,1352,4384,124,4197,1795,73,7741,182,105,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-11,US,811037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,6966,0,0,0,52,0,0,0,50,0,59,0,46,114,622037,27843,61,0,0,177,77,3187,0,344,368,0,52,0,0,0,774,65,0,24657,6323,0,52,0,6333,88,0,0,0,107,0,275,2884,0,0,758,6457,493,435,654,0,111,170,0,25689,4510,7987,123,1188,851,66,4442,0,8210,6091,10631,84,43,2150,779,142,1043,1291,4162,1237,4318,113,3907,1620,70,7276,171,105,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12,US,807068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,6906,0,0,0,52,0,0,0,51,0,58,0,47,117,621258,28530,62,0,0,182,75,3186,0,328,328,0,52,0,0,0,788,65,0,22579,5754,0,52,0,6468,88,0,0,0,106,0,281,2985,0,0,707,6639,490,404,586,0,101,170,0,26076,4608,7533,123,1088,776,66,4595,0,8401,6215,10436,84,43,2191,707,144,960,1165,4049,1124,4252,103,3619,1447,67,6815,160,104,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-13,US,803098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,6846,0,0,0,52,0,0,0,51,0,57,0,47,120,620456,29209,63,0,0,187,73,3185,0,311,289,0,52,0,0,0,801,66,0,20520,5191,0,52,0,6602,89,0,0,0,105,0,288,3086,0,0,656,6818,486,372,518,0,91,170,0,26458,4705,7084,123,988,702,66,4746,0,8590,6337,10241,84,43,2231,637,146,878,1040,3937,1011,4187,93,3333,1275,64,6359,149,103,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14,US,799128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,6787,0,0,0,52,0,0,0,51,0,56,0,47,122,619632,29879,63,0,0,192,71,3184,0,295,250,0,52,0,0,0,814,67,0,18481,4633,0,52,0,6734,89,0,0,0,104,0,295,3185,0,0,605,6996,482,341,451,0,81,170,0,26835,4801,6639,123,890,629,66,4895,0,8777,6458,10049,84,43,2270,566,148,796,916,3827,900,4122,82,3051,1105,61,5906,138,102,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15,US,795159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,6728,0,0,0,52,0,0,0,51,0,54,0,47,125,618786,30542,64,0,0,198,69,3182,0,279,212,0,52,0,0,0,828,68,0,16462,4080,0,52,0,6864,90,0,0,0,103,0,302,3283,0,0,555,7171,478,310,385,0,71,169,0,27206,4895,6199,123,792,556,66,5042,0,8961,6578,9857,84,43,2309,497,150,716,794,3717,789,4058,72,2771,937,58,5458,127,102,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-16,US,791189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,6669,0,0,0,52,0,0,0,52,0,53,0,47,128,617917,31196,65,0,0,203,67,3180,0,262,174,0,52,0,0,0,841,69,0,14461,3532,0,52,0,6993,91,0,0,0,102,0,308,3380,0,0,505,7344,475,280,319,0,62,169,0,27573,4989,5762,123,696,484,65,5188,0,9143,6696,9667,84,43,2348,428,152,636,672,3608,680,3994,62,2493,770,55,5014,116,101,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-17,US,787220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,6609,0,0,0,52,0,0,0,52,0,52,0,47,130,616883,31834,65,0,0,208,65,3178,0,246,136,0,52,0,0,0,853,69,0,12478,2989,0,52,0,7118,91,0,0,65,101,116,315,3475,0,0,456,7514,471,249,254,0,52,169,0,27928,5080,5328,122,600,413,65,5331,0,9321,6811,9476,84,43,2385,360,154,557,552,3499,572,3930,52,2218,605,52,4574,106,100,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-18,US,764073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,6486,0,0,0,58,0,0,0,52,0,53,0,46,156,596171,31940,68,0,0,259,68,3062,0,240,137,0,50,0,0,0,1005,69,0,11813,2855,0,56,0,7012,89,0,0,82,115,162,463,3533,0,0,440,7520,464,242,247,0,51,165,0,27804,5110,5033,119,568,397,71,5477,0,9406,6744,9034,82,42,2400,341,151,534,530,3339,545,3776,52,2094,576,55,4310,102,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-19,US,740927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,6355,0,0,0,64,0,0,0,52,0,55,0,45,181,575357,31970,70,0,0,307,71,2947,0,234,138,0,49,0,0,0,1146,68,0,11161,2721,0,60,0,6896,88,0,0,98,128,205,601,3579,0,0,424,7509,456,234,239,0,50,160,0,27625,5128,4744,116,537,381,76,5603,0,9465,6667,8597,80,41,2409,321,148,512,508,3182,519,3624,53,1972,548,58,4053,99,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-20,US,717780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,6221,0,0,0,69,0,0,0,51,0,56,0,44,203,554715,31937,73,0,0,351,74,2833,0,227,138,0,48,0,0,0,1275,66,0,10528,2591,0,63,0,6774,86,0,0,112,140,245,730,3616,0,0,409,7484,447,226,231,0,48,156,0,27405,5134,4463,113,507,365,81,5710,0,9503,6581,8170,78,39,2413,303,145,490,486,3029,493,3473,53,1855,520,61,3803,95,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-21,US,694634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,6082,0,0,0,74,0,0,0,51,0,56,0,43,224,534246,31842,75,0,0,392,76,2721,0,221,138,0,46,0,0,0,1395,65,0,9913,2464,0,66,0,6646,84,0,0,126,151,282,849,3643,0,0,393,7446,439,219,223,0,47,151,0,27143,5130,4191,110,477,349,85,5800,0,9519,6488,7754,76,38,2411,284,142,468,465,2878,468,3325,53,1740,493,64,3561,92,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-22,US,671487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,5940,0,0,0,78,0,0,0,51,0,57,0,41,242,513948,31684,76,0,0,429,78,2610,0,214,138,0,45,0,0,0,1503,64,0,9316,2339,0,69,0,6512,82,0,0,138,161,316,959,3661,0,0,378,7395,429,211,215,0,46,147,0,26840,5116,3928,107,449,334,89,5871,0,9514,6387,7348,74,37,2405,267,139,446,445,2732,444,3179,53,1630,467,66,3328,89,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-23,US,648341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,5793,0,0,0,82,0,0,0,50,0,58,0,40,259,493824,31464,78,0,0,463,79,2500,0,208,138,0,43,0,0,0,1601,63,0,8738,2218,0,72,0,6372,80,0,0,149,170,347,1059,3669,0,0,363,7330,420,203,208,0,45,142,0,26495,5090,3673,103,421,318,92,5923,0,9487,6277,6952,72,36,2393,250,136,426,424,2588,420,3036,53,1523,441,68,3102,85,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-24,US,625194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,5642,0,0,0,85,0,0,0,49,0,58,0,39,274,473871,31181,79,0,0,494,80,2392,0,201,137,0,42,0,0,0,1688,61,0,8178,2099,0,74,0,6226,78,0,0,159,178,375,1150,3668,0,0,348,7251,410,196,200,0,44,138,0,26109,5054,3426,100,395,304,95,5958,0,9439,6160,6566,70,35,2376,233,132,405,404,2449,397,2895,52,1420,416,70,2884,82,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-25,US,611165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,5570,0,0,0,89,0,0,0,49,0,59,0,38,292,460968,31303,81,0,0,529,83,2319,0,197,138,0,41,0,0,0,1791,61,0,7752,2013,0,77,0,6166,77,0,0,171,187,406,1250,3712,0,0,338,7267,406,191,195,0,43,135,0,26070,5082,3237,98,374,293,99,6065,0,9511,6127,6284,69,34,2390,221,131,391,390,2348,380,2799,53,1340,398,72,2715,80,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-26,US,597135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,5495,0,0,0,93,0,0,0,49,0,60,0,38,309,448168,31387,82,0,0,561,85,2248,0,193,139,0,40,0,0,0,1888,60,0,7338,1929,0,79,0,6102,76,0,0,181,196,435,1344,3750,0,0,328,7275,401,186,190,0,42,132,0,26006,5104,3052,96,355,283,102,6160,0,9569,6088,6009,67,34,2401,208,129,377,377,2249,363,2703,53,1262,380,74,2550,77,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-27,US,583106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,5418,0,0,0,97,0,0,0,49,0,61,0,37,324,435474,31434,84,0,0,592,87,2177,0,189,139,0,39,0,0,0,1978,60,0,6934,1847,0,82,0,6035,75,0,0,191,205,463,1432,3783,0,0,318,7275,397,182,186,0,42,130,0,25916,5120,2873,94,335,273,106,6245,0,9615,6045,5739,66,33,2408,196,128,363,363,2152,347,2610,53,1187,363,76,2390,75,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-28,US,569077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,5338,0,0,0,100,0,0,0,49,0,61,0,37,339,422883,31442,86,0,0,620,88,2108,0,185,140,0,38,0,0,0,2062,59,0,6542,1767,0,84,0,5964,74,0,0,201,212,488,1515,3810,0,0,309,7266,392,177,181,0,41,127,0,25802,5129,2699,92,317,263,109,6319,0,9648,5997,5476,65,32,2413,185,126,349,350,2057,331,2517,53,1114,346,78,2235,73,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-29,US,555047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,5256,0,0,0,103,0,0,0,49,0,62,0,36,352,410398,31413,87,0,0,647,90,2039,0,181,140,0,37,0,0,0,2139,58,0,6161,1688,0,86,0,5889,73,0,0,209,220,512,1591,3830,0,0,299,7249,387,172,176,0,40,124,0,25662,5131,2530,90,299,254,112,6381,0,9668,5944,5219,64,32,2414,174,124,336,337,1964,316,2427,54,1043,329,80,2085,71,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-01,US,541018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,5172,0,0,0,106,0,0,0,49,0,63,0,35,364,398016,31346,88,0,0,671,91,1971,0,177,140,0,36,0,0,0,2210,58,0,5791,1611,0,88,0,5811,71,0,0,217,226,534,1662,3846,0,0,290,7224,381,167,171,0,39,122,0,25497,5127,2367,89,281,244,114,6432,0,9674,5886,4968,62,31,2413,163,122,323,324,1874,301,2337,54,975,313,81,1940,69,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-02,US,526988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,5085,0,0,0,109,0,0,0,48,0,63,0,34,375,385739,31241,89,0,0,693,92,1904,0,173,140,0,36,0,0,0,2274,57,0,5432,1536,0,90,0,5728,70,0,0,225,232,554,1728,3855,0,0,281,7191,376,163,167,0,39,119,0,25307,5117,2208,87,264,235,116,6473,0,9668,5823,4723,61,30,2408,152,120,310,312,1785,286,2249,54,908,297,83,1800,67,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-03,US,519382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,5057,0,0,0,112,0,0,0,49,0,64,0,34,390,378244,31488,91,0,0,722,94,1861,0,172,141,0,35,0,0,0,2361,57,0,5148,1482,0,92,0,5713,70,0,0,234,240,580,1809,3907,0,0,275,7239,375,160,164,0,38,118,0,25407,5164,2081,86,250,229,120,6583,0,9769,5828,4541,60,30,2430,144,120,301,303,1720,275,2190,54,854,285,85,1685,66,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-04,US,511775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,5029,0,0,0,116,0,0,0,49,0,65,0,34,404,370806,31714,93,0,0,750,96,1818,0,170,143,0,35,0,0,0,2444,57,0,4870,1428,0,95,0,5696,70,0,0,243,248,604,1888,3955,0,0,269,7283,373,158,161,0,38,116,0,25492,5207,1956,85,237,223,123,6688,0,9863,5830,4362,60,30,2451,135,119,292,295,1656,264,2131,55,802,274,87,1573,65,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-05,US,504168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,4999,0,0,0,119,0,0,0,49,0,66,0,34,418,363424,31920,94,0,0,776,98,1776,0,168,144,0,34,0,0,0,2524,57,0,4598,1375,0,97,0,5677,69,0,0,252,256,628,1963,4001,0,0,264,7322,372,155,159,0,38,115,0,25564,5246,1834,84,224,216,126,6787,0,9951,5829,4186,59,29,2470,127,119,284,286,1594,254,2074,55,751,262,89,1463,63,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-06,US,496562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,4968,0,0,0,122,0,0,0,49,0,67,0,33,431,356099,32105,96,0,0,802,100,1734,0,166,145,0,34,0,0,0,2600,57,0,4332,1323,0,99,0,5656,69,0,0,260,263,650,2036,4043,0,0,258,7356,370,152,156,0,38,114,0,25622,5283,1715,83,212,210,129,6880,0,10031,5826,4014,59,29,2487,119,118,275,278,1532,244,2017,55,700,251,91,1356,62,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-07,US,488955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,4936,0,0,0,125,0,0,0,49,0,68,0,33,443,348830,32270,97,0,0,826,101,1692,0,164,146,0,33,0,0,0,2673,56,0,4072,1271,0,101,0,5633,68,0,0,268,270,672,2105,4082,0,0,252,7387,369,150,153,0,37,112,0,25666,5315,1599,82,199,204,132,6966,0,10104,5821,3845,58,29,2502,112,117,267,270,1472,233,1960,56,651,240,93,1252,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-08,US,481348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,4902,0,0,0,128,0,0,0,50,0,69,0,33,455,341618,32414,99,0,0,850,103,1651,0,162,147,0,33,0,0,0,2742,56,0,3818,1221,0,103,0,5608,68,0,0,276,276,692,2171,4118,0,0,247,7412,367,147,151,0,37,111,0,25697,5344,1485,81,187,198,135,7047,0,10170,5812,3680,57,28,2516,104,117,258,262,1413,223,1905,56,604,229,94,1150,60,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-09,US,473741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,4866,0,0,0,131,0,0,0,50,0,69,0,32,466,334463,32538,100,0,0,872,104,1611,0,160,148,0,32,0,0,0,2808,56,0,3570,1172,0,105,0,5581,67,0,0,283,282,712,2234,4151,0,0,241,7434,365,145,148,0,37,109,0,25714,5370,1375,80,175,193,137,7122,0,10228,5801,3517,57,28,2528,97,116,250,254,1355,214,1850,57,557,219,96,1051,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-10,US,468596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,4855,0,0,0,134,0,0,0,50,0,70,0,32,480,329093,32814,102,0,0,897,106,1579,0,158,149,0,32,0,0,0,2886,56,0,3346,1130,0,107,0,5581,67,0,0,291,290,735,2306,4203,0,0,237,7490,365,143,146,0,36,109,0,25854,5420,1274,79,165,188,140,7228,0,10335,5818,3376,56,28,2552,90,116,244,248,1305,205,1806,57,514,209,98,959,58,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-11,US,463451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,4843,0,0,0,137,0,0,0,50,0,71,0,32,492,323762,33075,104,0,0,922,108,1548,0,157,151,0,32,0,0,0,2961,56,0,3126,1088,0,110,0,5580,67,0,0,300,297,756,2375,4252,0,0,233,7543,365,141,144,0,36,108,0,25984,5468,1174,79,154,183,143,7331,0,10436,5833,3237,56,28,2575,83,116,237,242,1255,197,1762,58,473,200,100,869,57,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-12,US,458307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,4830,0,0,0,140,0,0,0,51,0,72,0,32,505,318469,33323,105,0,0,946,110,1517,0,156,152,0,31,0,0,0,3033,56,0,2910,1047,0,112,0,5578,67,0,0,307,304,777,2443,4300,0,0,229,7593,364,139,142,0,36,107,0,26105,5514,1077,78,144,179,146,7429,0,10532,5847,3101,56,27,2597,77,115,231,235,1207,189,1719,58,432,191,102,781,56,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-13,US,453162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,4816,0,0,0,143,0,0,0,51,0,73,0,32,517,313215,33557,107,0,0,970,112,1486,0,155,153,0,31,0,0,0,3104,56,0,2698,1007,0,114,0,5574,67,0,0,315,310,798,2509,4345,0,0,225,7640,364,137,141,0,36,106,0,26216,5557,982,77,134,174,149,7524,0,10624,5859,2967,55,27,2617,71,115,224,229,1159,181,1676,59,391,183,103,695,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-14,US,448017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,4802,0,0,0,146,0,0,0,51,0,74,0,32,528,307999,33777,108,0,0,992,113,1455,0,154,155,0,31,0,0,0,3171,56,0,2490,967,0,116,0,5569,67,0,0,322,317,818,2572,4388,0,0,221,7684,363,135,139,0,36,105,0,26319,5598,888,77,124,170,152,7614,0,10711,5869,2835,55,27,2637,64,115,218,223,1112,173,1634,59,352,174,105,611,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,US,442872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,4786,0,0,0,149,0,0,0,51,0,75,0,31,539,302821,33983,110,0,0,1014,115,1425,0,152,156,0,30,0,0,0,3237,56,0,2286,928,0,118,0,5563,66,0,0,330,323,837,2633,4429,0,0,217,7725,363,134,137,0,36,104,0,26412,5636,796,76,114,165,154,7701,0,10793,5877,2705,55,27,2655,58,115,211,217,1066,165,1592,60,313,166,107,528,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,US,437727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,4760,0,0,0,151,0,0,0,51,0,76,0,31,549,297088,34107,111,77,0,1033,116,1393,0,151,157,0,30,0,0,378,3294,56,0,2082,888,0,120,89,5544,66,0,0,336,328,854,2687,4459,0,0,212,7748,361,132,135,0,35,103,178,26443,5661,705,76,105,160,157,7767,151,10849,5871,2572,54,27,2667,52,114,205,211,1018,157,1548,60,275,157,108,446,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-17,US,421994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,4598,0,0,0,147,0,0,0,50,0,73,0,30,736,283816,33717,107,103,0,1082,113,1353,0,144,162,0,29,0,0,367,3322,55,0,1948,839,0,119,137,5558,64,0,0,430,400,980,3233,4401,0,0,205,7425,345,127,130,0,34,100,274,25517,5517,663,73,101,153,176,7693,152,10693,5681,2477,55,26,2593,50,109,197,205,970,159,1475,59,262,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
