Date,Region,Total_State_Infections,A.2.5,AY.1,AY.2,AY.3,B.1,B.1.1,B.1.1.519,B.1.1.529,B.1.1.7,B.1.2,B.1.234,B.1.243,B.1.351,B.1.427,B.1.429,B.1.525,B.1.526,B.1.526.1,B.1.526.2,B.1.596,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,B.1.621,B.1.621.1,B.1.626,B.1.628,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,Other,P.1,P.2,R.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ
2023-08-20,MN,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,33,559,1,39,0,19,0,6,159,26,64,27,40,2,124,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,133,298,201,80,49,3,209,10,204,0,28,23,22,53,64,129,25,328,13,0,0,0,0,0,0
2023-08-21,MN,3082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,31,584,1,39,0,19,0,7,169,29,65,28,45,3,129,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,132,301,199,84,48,3,215,11,204,1,30,23,23,55,63,131,27,327,15,0,0,0,0,0,0
2023-08-22,MN,3127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,30,605,2,39,0,19,0,7,178,31,64,29,50,5,133,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,131,300,195,88,47,3,220,12,202,1,31,23,23,56,62,132,30,322,16,0,0,0,0,0,0
2023-08-23,MN,3143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,28,620,2,38,0,19,0,7,185,33,63,30,55,6,135,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,128,298,190,91,45,2,223,13,198,1,32,23,23,56,61,131,31,315,17,0,0,0,0,0,0
2023-08-24,MN,3133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,26,630,3,37,0,19,0,7,191,34,62,31,59,8,136,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,125,292,182,94,43,2,224,13,192,1,33,22,23,56,58,130,33,304,18,0,0,0,0,0,0
2023-08-25,MN,3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,23,634,3,36,0,18,0,7,194,36,60,32,62,9,136,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,120,284,173,95,40,2,223,14,185,2,34,21,23,56,56,127,34,291,19,0,0,0,0,0,0
2023-08-26,MN,3040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,21,634,4,34,0,18,0,7,197,37,57,32,65,11,136,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,115,275,164,96,38,2,220,14,177,2,35,21,22,55,53,124,36,277,20,0,0,0,0,0,0
2023-08-27,MN,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,19,645,4,33,0,17,0,8,203,38,56,33,69,12,137,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,111,270,157,99,36,1,222,15,172,2,36,20,22,55,51,122,37,268,21,0,0,0,0,0,0
2023-08-28,MN,3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,17,663,5,32,0,17,0,8,211,40,55,34,74,14,140,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,109,268,152,102,34,1,225,16,169,2,37,20,22,56,49,122,39,261,22,0,0,0,0,0,0
2023-08-29,MN,3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0,0,15,682,5,32,0,17,0,8,219,43,54,35,79,16,144,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,107,267,147,106,32,1,230,16,166,3,39,19,22,57,48,123,41,255,24,0,0,0,0,0,0
2023-08-30,MN,3146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,0,0,0,14,705,6,32,0,17,0,8,229,45,54,36,85,18,148,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,105,266,143,110,31,1,235,17,163,3,40,19,22,58,47,123,44,250,25,0,0,0,0,0,0
2023-08-31,MN,3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0,0,0,0,0,12,730,7,31,0,17,0,9,239,48,53,38,91,19,152,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,104,267,139,115,29,0,241,18,161,3,42,19,23,59,45,124,46,245,27,0,0,0,0,0,0
2023-09-01,MN,3268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,0,0,0,0,0,0,10,757,7,31,0,18,0,9,251,50,53,40,97,22,157,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,102,267,135,120,28,0,247,19,159,3,44,19,23,61,44,126,49,240,29,0,0,0,0,0,0
2023-09-02,MN,3339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,8,786,8,30,0,18,0,9,263,53,53,41,104,24,162,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,101,268,130,125,26,0,255,21,157,4,46,19,24,62,43,127,52,236,31,0,0,0,0,0,0
2023-09-03,MN,3380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,21,0,0,0,0,0,0,0,0,0,9,797,8,32,0,17,0,9,269,54,51,41,106,24,174,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,102,265,130,129,28,0,260,22,158,5,45,18,24,62,43,125,50,239,30,0,0,0,0,0,0
2023-09-04,MN,3393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,0,0,0,0,0,0,10,801,7,34,0,16,0,9,272,55,49,40,108,23,185,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,101,259,127,132,30,1,264,23,157,5,43,17,24,61,42,122,48,240,28,0,0,0,0,0,0
2023-09-05,MN,3414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,0,0,0,0,0,0,11,806,7,35,0,14,0,8,276,56,47,40,109,23,197,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,101,254,126,135,32,1,268,25,156,6,42,16,24,61,42,119,46,242,27,0,0,0,0,0,0
2023-09-06,MN,3442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0,0,0,0,0,12,814,6,37,0,13,1,8,281,57,46,39,111,23,209,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,101,249,124,139,34,2,273,26,156,7,40,15,24,60,41,117,44,244,26,0,0,0,0,0,0
2023-09-07,MN,3477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0,0,0,0,0,13,823,6,38,0,12,1,7,286,58,44,39,114,23,221,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,101,244,123,143,37,2,279,27,156,8,39,15,24,60,41,114,42,247,25,0,0,0,0,0,0
2023-09-08,MN,3514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,0,0,0,14,832,5,40,0,11,1,7,292,59,42,38,116,23,234,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,101,240,121,147,39,2,285,29,156,9,37,14,24,60,40,112,40,250,24,0,0,0,0,0,0
2023-09-09,MN,3565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,0,0,0,15,845,4,42,0,10,1,6,299,60,40,38,119,23,248,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,102,236,120,151,41,3,292,30,157,10,36,13,24,60,40,109,39,253,23,0,0,0,0,0,0
2023-09-10,MN,3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0,0,16,865,4,44,0,9,1,6,308,62,39,38,123,23,264,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,103,234,120,157,44,3,301,32,159,11,35,12,25,60,40,108,37,259,22,0,0,0,0,0,0
2023-09-11,MN,3772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0,0,17,896,3,47,0,7,1,5,322,64,38,38,128,23,285,33,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,106,235,121,165,48,4,314,35,162,12,34,12,25,62,41,108,36,269,21,0,0,0,0,0,0
2023-09-12,MN,3904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0,0,19,928,3,50,0,6,1,5,336,67,37,39,134,24,306,36,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,109,235,123,174,51,4,329,37,166,13,33,11,26,63,41,108,34,278,21,0,0,0,0,0,0
2023-09-13,MN,4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0,0,21,962,2,54,0,5,2,4,351,70,36,39,140,24,329,39,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,112,235,124,183,55,5,343,40,171,14,32,10,27,64,42,107,33,288,20,0,0,0,0,0,0
2023-09-14,MN,4190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,22,998,1,57,0,4,2,4,366,73,34,39,147,25,354,42,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,115,235,125,192,60,6,359,43,175,16,31,10,28,65,42,107,31,299,19,0,0,0,0,0,0
2023-09-15,MN,4340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,24,1034,1,61,0,2,2,3,383,76,33,40,153,25,379,46,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,118,235,126,202,64,6,375,46,179,17,30,9,29,66,43,106,29,310,18,0,0,0,0,0,0
2023-09-16,MN,4473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,26,1067,0,64,0,0,2,3,398,79,31,40,160,25,404,49,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,120,233,127,211,68,7,391,49,183,19,29,8,29,67,43,104,27,320,17,0,0,0,0,0,0
2023-09-17,MN,4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0,0,29,1107,0,64,0,1,2,3,414,82,37,41,169,31,422,52,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,125,239,128,213,73,8,402,49,184,18,28,9,30,69,43,105,27,323,16,0,0,0,0,0,0
2023-09-18,MN,4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,31,1149,1,63,1,1,2,3,432,85,43,43,178,36,441,55,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,130,244,129,215,79,8,414,50,186,18,28,9,31,72,43,105,28,326,15,0,0,0,0,0,0
2023-09-19,MN,4892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,34,1182,1,62,1,1,2,3,447,87,49,44,187,42,457,58,65,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,133,248,129,215,83,9,423,50,185,17,27,10,31,73,43,104,28,326,15,0,0,0,0,0,0
2023-09-20,MN,4967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,36,1205,2,60,1,2,2,3,457,89,54,45,194,48,468,60,66,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,136,249,127,213,87,9,428,50,183,16,26,10,31,74,42,103,27,322,14,0,0,0,0,0,0
2023-09-21,MN,5001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,38,1218,3,58,2,2,2,3,464,90,60,45,199,53,476,62,66,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,137,248,125,209,91,10,430,49,180,15,24,11,31,75,41,100,27,316,12,0,0,0,0,0,0
2023-09-22,MN,4996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,40,1222,3,55,2,2,2,4,468,90,65,45,203,58,481,63,65,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,138,245,121,203,94,10,428,48,175,13,23,11,31,75,39,97,26,308,11,0,0,0,0,0,0
2023-09-23,MN,4965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,41,1219,3,52,2,3,1,4,469,90,69,45,206,62,483,64,64,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,138,241,117,196,96,10,424,46,169,12,21,12,30,74,38,93,25,298,10,0,0,0,0,0,0
2023-09-24,MN,4754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,41,1172,4,48,3,3,1,4,453,86,71,43,201,64,467,63,61,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,132,229,109,183,95,10,404,43,157,10,19,12,29,71,35,86,24,277,8,0,0,0,0,0,0
2023-09-25,MN,4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,40,1079,4,41,3,3,1,3,419,79,70,39,188,63,432,59,55,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,122,207,97,163,89,10,369,39,140,8,16,11,26,65,31,76,21,247,7,0,0,0,0,0,0
2023-09-26,MN,3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,38,992,4,36,3,3,1,3,387,73,68,36,176,62,400,55,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,112,188,86,144,84,9,337,35,124,6,13,10,24,59,27,67,19,220,5,0,0,0,0,0,0
2023-09-27,MN,3658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,36,913,4,31,3,3,0,3,357,67,66,33,164,60,370,52,46,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,103,170,76,128,79,9,308,31,110,5,11,10,21,54,24,59,17,195,4,0,0,0,0,0,0
2023-09-28,MN,3354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,34,840,4,26,3,3,0,3,330,62,64,31,153,58,342,48,42,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,95,154,68,114,74,8,282,28,98,4,9,9,19,50,21,52,15,174,3,0,0,0,0,0,0
2023-09-29,MN,3089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,32,777,4,23,3,3,0,3,307,57,62,28,144,57,318,45,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,88,141,60,102,70,8,258,25,87,3,7,9,18,46,18,46,13,155,2,0,0,0,0,0,0
2023-09-30,MN,2862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,31,723,4,19,3,3,0,3,286,53,60,26,135,55,298,43,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,82,129,54,91,67,7,239,22,78,2,6,8,16,42,16,40,12,139,1,0,0,0,0,0,0
2023-10-01,MN,2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,30,698,4,19,2,3,0,3,273,50,60,26,130,56,304,43,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,79,126,52,91,64,7,232,21,74,1,6,8,15,41,15,40,12,134,1,0,0,0,0,0,0
2023-10-02,MN,2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,30,713,5,20,2,3,0,3,276,51,63,28,132,59,328,45,36,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,80,130,53,96,65,8,239,20,74,1,6,7,15,43,15,42,12,136,2,0,0,0,0,0,0
2023-10-03,MN,2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,1,0,31,730,6,20,2,3,0,4,279,51,67,30,135,63,354,48,38,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,81,135,54,101,66,8,247,19,74,1,6,7,15,44,15,44,12,139,3,0,0,0,0,0,0
2023-10-04,MN,3083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,1,0,32,749,7,21,2,3,0,4,282,52,71,32,138,67,382,51,40,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,83,140,55,107,67,9,256,19,74,1,6,7,15,46,14,47,13,143,3,0,0,0,0,0,0
2023-10-05,MN,3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,1,0,32,771,8,22,2,3,0,5,286,52,75,34,141,72,413,54,42,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,85,146,56,113,69,10,266,18,74,1,6,6,15,48,14,49,14,146,4,0,0,0,0,0,0
2023-10-06,MN,3343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,1,0,33,796,9,23,2,3,0,5,292,53,80,37,145,77,447,57,44,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0,0,0,87,152,57,121,70,10,277,18,75,1,6,6,16,51,14,52,14,151,5,0,0,0,0,0,0
2023-10-07,MN,3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,1,0,0,0,0,0,2,0,34,828,10,25,2,3,0,6,299,54,86,40,150,83,487,62,47,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,0,0,0,90,160,59,129,72,11,290,17,76,1,6,5,16,53,14,56,15,157,6,0,0,0,0,0,0
2023-10-08,MN,3591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,1,0,0,0,0,0,2,0,35,839,11,25,1,3,0,6,298,54,89,42,151,87,516,64,49,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,91,164,60,135,73,12,297,16,75,1,7,5,15,55,13,58,15,158,7,0,0,0,0,0,0
