Date,Region,Total_State_Infections,BA.2.75.2,BN.1,B.1.617.2,FD.2,BA.4,EU.1.1,BA.2.75,FE.1.1,BF.11,FD.1.1,XBB.1.5.1,XBB.1.5.59,XBB.2.3.8,EG.6.1,XBB.1.42.2,XBB.1.5.10,XBB.1.5.72,XBB.1.9.2,XBB.1.5.70,BA.5.2.6,GK.2,JD.1.1,XBB.1.16.17,FL.1.5.1,HK.3,XBB.1.16.1,GE.1,JF.1,XBB,XBB.1.16.6,XBB.2.3,BA.1.1,BQ.1.1,EG.5.1.8,JN.1.4.3,XBB.1.5.68,BA.2.12.1,BA.2.86,XDP,JN.1.13.1,KP.1.2,KQ.1,KW.1.1,XBB.1.16.11,XBB.1.9.1,BF.7,JG.3,JN.1.32,JN.1.8.1,KP.4.1,BA.4.6,CH.1.1,KP.2.15,XBB.1.16.15,HF.1,JN.1.13,KV.2,GK.1.1,JN.1.18.6,LP.1,JN.1.11.1,KP.2,MC.19,KP.1.1,LB.1,KS.1,LF.3.1,BQ.1,JN.1.18,KP.2.3,LB.1.3.1,XEQ,XEK,MC.28.1,EG.5,HV.1,KP.1.1.3,MC.10.1,JN.1.16,LF.7.2.1,LF.7.7.1,LF.7.7.2,JN.1.16.1,XBB.1.16,XBB.1.5,XEC.4,BA.2,BA.5,PA.1,XDV.1,B.1.1.529,JN.1.7,LP.8.1,JN.1,KP.3,KP.3.1.1,MC.1,XEC,XFG.1,XFV,NW.1,PQ.17.11,XFC,XFY,Other,PQ.2.1.6,XFG.23.1.3,BA.3.2,LF.7.9,PQ.17,XFG.2.5.1,XFZ,LF.7,XFG.10.4,XFG.14.1,XFG.6,RV.1,XFG,NB.1.8.1,PQ.2.8.1,XFG.1.1
2023-06-14,IL,11186,0,12,1,18,1,55,1,65,13,41,208,20,32,29,21,117,105,384,117,1,0,0,0,29,24,548,21,0,1009,94,686,1,29,1,0,223,2,9,0,0,0,0,0,38,921,1,2,0,0,0,4,108,0,14,18,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,185,60,0,0,0,0,0,0,0,1246,4788,0,16,16,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-15,IL,10952,0,12,1,18,1,54,1,66,13,40,202,19,32,29,22,117,106,383,113,1,0,0,0,31,24,547,22,0,995,98,675,1,28,1,0,216,2,9,0,0,0,0,0,40,911,1,2,0,0,0,4,109,0,14,19,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,199,59,0,0,0,0,0,0,0,1234,4598,0,16,16,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-16,IL,10717,0,11,1,19,1,53,1,67,13,39,196,19,32,29,23,116,107,382,110,1,0,0,0,33,23,546,23,0,980,102,665,1,27,1,0,209,2,9,0,0,0,0,0,42,901,1,2,0,0,0,4,110,0,14,20,0,0,5,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,213,59,0,0,0,0,0,0,0,1221,4412,0,16,16,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-17,IL,10483,0,11,1,19,1,52,1,67,12,38,190,19,32,29,24,115,107,380,106,1,0,0,0,35,23,543,24,0,966,106,654,1,27,1,0,202,2,9,0,0,0,0,0,43,890,1,2,0,0,0,4,111,0,14,21,0,0,5,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,226,58,0,0,0,0,0,0,0,1207,4229,0,16,15,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-18,IL,10002,0,10,1,19,1,49,1,66,12,37,180,18,32,28,24,112,106,369,100,1,0,0,0,36,22,528,24,0,928,107,628,1,25,1,0,191,2,8,0,0,0,0,0,44,858,1,2,0,0,0,4,108,0,13,21,0,0,5,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,233,56,0,0,0,0,0,0,0,1164,3954,0,15,14,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-19,IL,9522,0,10,1,19,1,47,1,65,11,35,170,17,31,27,25,108,103,357,94,1,0,0,0,37,21,512,25,0,889,107,601,1,24,1,0,179,2,8,0,0,0,0,0,44,825,1,1,0,0,0,4,106,0,13,22,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,238,53,0,0,0,0,0,0,0,1120,3686,0,15,14,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-20,IL,9042,0,9,1,19,1,45,1,64,11,33,160,16,30,26,25,104,101,345,88,1,0,0,0,37,20,494,25,0,850,107,574,1,23,1,0,168,2,8,0,0,0,0,0,44,791,1,1,0,0,0,3,103,0,12,22,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,241,51,0,0,0,0,0,0,0,1075,3426,0,14,13,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-21,IL,8561,0,8,0,19,1,42,1,63,10,31,150,15,29,25,25,100,98,332,82,1,0,0,0,37,19,476,25,0,811,106,546,1,22,1,0,157,2,7,0,0,0,0,0,44,756,1,1,0,0,0,3,100,0,12,22,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,242,49,0,0,0,0,0,0,0,1029,3174,0,13,12,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-22,IL,8081,0,8,0,18,0,40,1,61,9,30,140,15,28,24,25,96,95,319,76,1,0,0,0,37,18,457,25,0,770,105,519,1,20,1,0,147,2,7,0,0,0,0,0,43,721,1,1,0,0,0,3,97,0,11,22,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,243,46,0,0,0,0,0,0,0,981,2930,0,13,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-23,IL,7601,0,7,0,18,0,38,1,59,9,28,130,14,27,23,24,92,92,305,71,1,0,0,0,37,17,437,24,0,729,103,490,1,19,1,0,137,1,6,0,0,0,0,0,42,685,1,1,0,0,0,3,93,0,11,22,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,241,44,0,0,0,0,0,0,0,933,2693,0,12,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-24,IL,7120,0,7,0,17,0,35,1,57,8,26,121,13,26,22,24,87,88,290,65,1,0,0,0,36,16,416,24,0,688,100,462,1,18,1,0,126,1,6,0,0,0,0,0,41,647,1,1,0,0,0,3,89,0,10,21,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,238,41,0,0,0,0,0,0,0,883,2465,0,12,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-25,IL,7219,0,7,0,18,0,36,1,59,8,27,122,13,27,22,25,90,91,298,65,1,0,0,0,39,17,429,25,0,702,106,471,1,18,1,0,127,1,6,0,0,0,0,0,44,663,1,1,0,0,0,3,93,0,10,22,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,253,42,0,0,0,0,0,0,0,904,2440,0,12,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-26,IL,7317,0,7,0,19,0,37,1,61,8,27,122,13,28,23,27,92,95,307,65,1,0,0,0,41,17,442,27,0,716,111,480,1,18,1,0,127,1,6,0,0,0,0,0,46,678,1,1,0,0,0,3,96,0,10,24,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,269,43,0,0,0,0,0,0,0,925,2413,0,12,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
