Source,Region,Date,Measure,Value
NWSS,Minnesota,2024-01-25,inf,12578.50884874475
NWSS,Minnesota,2024-01-26,wastewater,3957585.3604671774
NWSS,Minnesota,2024-01-26,inf,12748.998057681863
NWSS,Minnesota,2024-01-27,wastewater,4029533.6644329997
NWSS,Minnesota,2024-01-27,inf,12980.7729163309
NWSS,Minnesota,2024-01-28,wastewater,4012032.261232757
NWSS,Minnesota,2024-01-28,inf,12924.393751996146
NWSS,Minnesota,2024-01-29,wastewater,3897345.4582701675
NWSS,Minnesota,2024-01-29,inf,12554.940740870392
NWSS,Minnesota,2024-01-30,wastewater,3786793.0327467322
NWSS,Minnesota,2024-01-30,inf,12198.806247259894
NWSS,Minnesota,2024-01-31,wastewater,3680374.9846624513
NWSS,Minnesota,2024-01-31,inf,11855.990271164654
NWSS,Minnesota,2024-02-01,wastewater,3578091.314017325
NWSS,Minnesota,2024-02-01,inf,11526.492812584669
NWSS,Minnesota,2024-02-02,wastewater,3483538.6924575903
NWSS,Minnesota,2024-02-02,inf,11221.900219167685
NWSS,Minnesota,2024-02-03,wastewater,3388183.864791321
NWSS,Minnesota,2024-02-03,inf,10914.723392395628
NWSS,Minnesota,2024-02-04,wastewater,3298090.989885292
NWSS,Minnesota,2024-02-04,inf,10624.497463559983
NWSS,Minnesota,2024-02-05,wastewater,3222444.845698569
NWSS,Minnesota,2024-02-05,inf,10380.810351983997
NWSS,Minnesota,2024-02-06,wastewater,3158683.306875177
NWSS,Minnesota,2024-02-06,inf,10175.408405955404
NWSS,Minnesota,2024-02-07,wastewater,3106806.3734151185
NWSS,Minnesota,2024-02-07,inf,10008.29162547421
NWSS,Minnesota,2024-02-08,wastewater,3066814.0453183907
NWSS,Minnesota,2024-02-08,inf,9879.460010540408
NWSS,Minnesota,2024-02-09,wastewater,3039749.520026836
NWSS,Minnesota,2024-02-09,inf,9792.27412598039
NWSS,Minnesota,2024-02-10,wastewater,3026861.118412233
NWSS,Minnesota,2024-02-10,inf,9750.755322926245
NWSS,Minnesota,2024-02-11,wastewater,3118227.7935698396
NWSS,Minnesota,2024-02-11,inf,10045.084682377807
NWSS,Minnesota,2024-02-12,wastewater,3323393.8979775715
NWSS,Minnesota,2024-02-12,inf,10706.008459973233
NWSS,Minnesota,2024-02-13,wastewater,3543601.7797899027
NWSS,Minnesota,2024-02-13,inf,11415.387943118543
NWSS,Minnesota,2024-02-14,wastewater,3778851.439006831
NWSS,Minnesota,2024-02-14,inf,12173.223131813726
NWSS,Minnesota,2024-02-15,wastewater,4029142.8756283587
NWSS,Minnesota,2024-02-15,inf,12979.51402605879
NWSS,Minnesota,2024-02-16,wastewater,4292524.601763127
NWSS,Minnesota,2024-02-16,inf,13827.974086696544
NWSS,Minnesota,2024-02-17,wastewater,4586962.212920466
NWSS,Minnesota,2024-02-17,inf,14776.477830987302
NWSS,Minnesota,2024-02-18,wastewater,4798576.920406571
NWSS,Minnesota,2024-02-18,inf,15458.175191622066
NWSS,Minnesota,2024-02-19,wastewater,4954447.171562431
NWSS,Minnesota,2024-02-19,inf,15960.296901765514
NWSS,Minnesota,2024-02-20,wastewater,5054572.966388047
NWSS,Minnesota,2024-02-20,inf,16282.842961417638
NWSS,Minnesota,2024-02-21,wastewater,5098954.304883419
NWSS,Minnesota,2024-02-21,inf,16425.813370578446
NWSS,Minnesota,2024-02-22,wastewater,5087591.187048547
NWSS,Minnesota,2024-02-22,inf,16389.208129247938
NWSS,Minnesota,2024-02-23,wastewater,5020483.612883432
NWSS,Minnesota,2024-02-23,inf,16173.027237426113
NWSS,Minnesota,2024-02-24,wastewater,4873222.363063653
NWSS,Minnesota,2024-02-24,inf,15698.63863505304
NWSS,Minnesota,2024-02-25,wastewater,4760598.464413374
NWSS,Minnesota,2024-02-25,inf,15335.831080860076
NWSS,Minnesota,2024-02-26,wastewater,4645257.19006438
NWSS,Minnesota,2024-02-26,inf,14964.269750222778
NWSS,Minnesota,2024-02-27,wastewater,4517816.151779658
NWSS,Minnesota,2024-02-27,inf,14553.730140441858
NWSS,Minnesota,2024-02-28,wastewater,4378275.349559208
NWSS,Minnesota,2024-02-28,inf,14104.212251517316
NWSS,Minnesota,2024-02-29,wastewater,4226634.7834030315
NWSS,Minnesota,2024-02-29,inf,13615.716083449151
NWSS,Minnesota,2024-03-01,wastewater,4060235.2573512318
NWSS,Minnesota,2024-03-01,inf,13079.67528048258
NWSS,Minnesota,2024-03-02,wastewater,3887620.368006242
NWSS,Minnesota,2024-03-02,inf,12523.612255040605
NWSS,Minnesota,2024-03-03,wastewater,3713558.8449595505
NWSS,Minnesota,2024-03-03,inf,11962.889031883782
NWSS,Minnesota,2024-03-04,wastewater,3543540.105559384
NWSS,Minnesota,2024-03-04,inf,11415.189265244668
NWSS,Minnesota,2024-03-05,wastewater,3433471.4995282195
NWSS,Minnesota,2024-03-05,inf,11060.613351729207
NWSS,Minnesota,2024-03-06,wastewater,3383353.0268660584
NWSS,Minnesota,2024-03-06,inf,10899.161291337401
NWSS,Minnesota,2024-03-07,wastewater,3393184.6875728993
NWSS,Minnesota,2024-03-07,inf,10930.833084069247
NWSS,Minnesota,2024-03-08,wastewater,3465625.6776086367
NWSS,Minnesota,2024-03-08,inf,11164.195085679528
NWSS,Minnesota,2024-03-09,wastewater,3592868.8709789813
NWSS,Minnesota,2024-03-09,inf,11574.097356224682
NWSS,Minnesota,2024-03-10,wastewater,3791215.4558005217
NWSS,Minnesota,2024-03-10,inf,12213.052677289228
NWSS,Minnesota,2024-03-11,wastewater,4038119.4180714106
NWSS,Minnesota,2024-03-11,inf,13008.431133776628
NWSS,Minnesota,2024-03-12,wastewater,4126400.1748410994
NWSS,Minnesota,2024-03-12,inf,13292.81949033114
NWSS,Minnesota,2024-03-13,wastewater,4056057.726109589
NWSS,Minnesota,2024-03-13,inf,13066.21774695276
NWSS,Minnesota,2024-03-14,wastewater,3827092.071876879
NWSS,Minnesota,2024-03-14,inf,12328.62590364149
NWSS,Minnesota,2024-03-15,wastewater,3440214.279799502
NWSS,Minnesota,2024-03-15,inf,11082.33459959935
NWSS,Minnesota,2024-03-16,wastewater,2905645.189967383
NWSS,Minnesota,2024-03-16,inf,9360.269333226439
NWSS,Minnesota,2024-03-17,wastewater,2517957.3381225495
NWSS,Minnesota,2024-03-17,inf,8111.36849598128
NWSS,Minnesota,2024-03-18,wastewater,2288738.1090518874
NWSS,Minnesota,2024-03-18,inf,7372.959784599692
NWSS,Minnesota,2024-03-19,wastewater,2194410.979921802
NWSS,Minnesota,2024-03-19,inf,7069.093594351756
NWSS,Minnesota,2024-03-20,wastewater,2234975.9507322935
NWSS,Minnesota,2024-03-20,inf,7199.769925237473
NWSS,Minnesota,2024-03-21,wastewater,2410433.0214833627
NWSS,Minnesota,2024-03-21,inf,7764.988777256845
NWSS,Minnesota,2024-03-22,wastewater,2720071.1245184755
NWSS,Minnesota,2024-03-22,inf,8762.459511207851
NWSS,Minnesota,2024-03-23,wastewater,3172474.3337150738
NWSS,Minnesota,2024-03-23,inf,10219.834933340406
NWSS,Minnesota,2024-03-24,wastewater,3349621.7813411346
NWSS,Minnesota,2024-03-24,inf,10790.499179339473
NWSS,Minnesota,2024-03-25,wastewater,3269742.9287132313
NWSS,Minnesota,2024-03-25,inf,10533.17678594888
NWSS,Minnesota,2024-03-26,wastewater,3187322.6719854875
NWSS,Minnesota,2024-03-26,inf,10267.667492471099
NWSS,Minnesota,2024-03-27,wastewater,3102361.0111579024
NWSS,Minnesota,2024-03-27,inf,9993.97129890613
NWSS,Minnesota,2024-03-28,wastewater,3014857.946230475
NWSS,Minnesota,2024-03-28,inf,9712.088205253971
NWSS,Minnesota,2024-03-29,wastewater,2927370.549830894
NWSS,Minnesota,2024-03-29,inf,9430.255586326395
NWSS,Minnesota,2024-03-30,wastewater,2828147.5558554926
NWSS,Minnesota,2024-03-30,inf,9110.617816764694
NWSS,Minnesota,2024-03-31,wastewater,2752450.2769913278
NWSS,Minnesota,2024-03-31,inf,8866.765979517873
NWSS,Minnesota,2024-04-01,wastewater,2675119.623379788
NWSS,Minnesota,2024-04-01,inf,8617.652375414484
NWSS,Minnesota,2024-04-02,wastewater,2587084.938209069
NWSS,Minnesota,2024-04-02,inf,8334.056715934472
NWSS,Minnesota,2024-04-03,wastewater,2488346.2214791737
NWSS,Minnesota,2024-04-03,inf,8015.979001077846
NWSS,Minnesota,2024-04-04,wastewater,2378903.4731901004
NWSS,Minnesota,2024-04-04,inf,7663.419230844602
NWSS,Minnesota,2024-04-05,wastewater,2255997.429279307
NWSS,Minnesota,2024-04-05,inf,7267.488689270358
NWSS,Minnesota,2024-04-06,wastewater,2118933.913710312
NWSS,Minnesota,2024-04-06,inf,6825.951151956977
NWSS,Minnesota,2024-04-07,wastewater,2089506.8845169346
NWSS,Minnesota,2024-04-07,inf,6731.154677880312
NWSS,Minnesota,2024-04-08,wastewater,2168621.934519991
NWSS,Minnesota,2024-04-08,inf,6986.0165512078665
NWSS,Minnesota,2024-04-09,wastewater,2254490.79712182
NWSS,Minnesota,2024-04-09,inf,7262.635212036155
NWSS,Minnesota,2024-04-10,wastewater,2347113.472322422
NWSS,Minnesota,2024-04-10,inf,7561.010660365178
NWSS,Minnesota,2024-04-11,wastewater,2446489.9601217965
NWSS,Minnesota,2024-04-11,inf,7881.142896194935
NWSS,Minnesota,2024-04-12,wastewater,2552822.4519547997
NWSS,Minnesota,2024-04-12,inf,8223.68326067804
NWSS,Minnesota,2024-04-13,wastewater,2666272.459092326
NWSS,Minnesota,2024-04-13,inf,8589.15204755206
NWSS,Minnesota,2024-04-14,wastewater,2676608.256289748
NWSS,Minnesota,2024-04-14,inf,8622.44786972454
NWSS,Minnesota,2024-04-15,wastewater,2597224.0984883565
NWSS,Minnesota,2024-04-15,inf,8366.719090320226
NWSS,Minnesota,2024-04-16,wastewater,2498660.837147412
NWSS,Minnesota,2024-04-16,inf,8049.206588897855
NWSS,Minnesota,2024-04-17,wastewater,2380918.4722669157
NWSS,Minnesota,2024-04-17,inf,7669.910365457429
NWSS,Minnesota,2024-04-18,wastewater,2243997.0038468665
NWSS,Minnesota,2024-04-18,inf,7228.830419998946
NWSS,Minnesota,2024-04-19,wastewater,2093504.3234335824
NWSS,Minnesota,2024-04-19,inf,6744.032060511935
NWSS,Minnesota,2024-04-20,wastewater,1932904.2808738067
NWSS,Minnesota,2024-04-20,inf,6226.673761405909
NWSS,Minnesota,2024-04-21,wastewater,1826706.2310372859
NWSS,Minnesota,2024-04-21,inf,5884.5664894769525
NWSS,Minnesota,2024-04-22,wastewater,1768767.2144608058
NWSS,Minnesota,2024-04-22,inf,5697.921264543548
NWSS,Minnesota,2024-04-23,wastewater,1730659.8018897783
NWSS,Minnesota,2024-04-23,inf,5575.16173200021
NWSS,Minnesota,2024-04-24,wastewater,1712383.9933242034
NWSS,Minnesota,2024-04-24,inf,5516.287891846937
NWSS,Minnesota,2024-04-25,wastewater,1713939.7887640812
NWSS,Minnesota,2024-04-25,inf,5521.299744083728
NWSS,Minnesota,2024-04-26,wastewater,1730228.5082896468
NWSS,Minnesota,2024-04-26,inf,5573.772359246486
NWSS,Minnesota,2024-04-27,wastewater,1755490.6848179107
NWSS,Minnesota,2024-04-27,inf,5655.152142664129
NWSS,Minnesota,2024-04-28,wastewater,1728451.4978164162
NWSS,Minnesota,2024-04-28,inf,5568.047883080287
NWSS,Minnesota,2024-04-29,wastewater,1661045.0130004738
NWSS,Minnesota,2024-04-29,inf,5350.904078027357
NWSS,Minnesota,2024-04-30,wastewater,1632930.0016788875
NWSS,Minnesota,2024-04-30,inf,5260.334149122957
NWSS,Minnesota,2024-05-01,wastewater,1644106.4638516572
NWSS,Minnesota,2024-05-01,inf,5296.338096367085
NWSS,Minnesota,2024-05-02,wastewater,1694574.3995187834
NWSS,Minnesota,2024-05-02,inf,5458.915919759745
NWSS,Minnesota,2024-05-03,wastewater,1783594.5096655528
NWSS,Minnesota,2024-05-03,inf,5745.686035369283
NWSS,Minnesota,2024-05-04,wastewater,1903007.6110530398
NWSS,Minnesota,2024-05-04,inf,6130.364383146253
NWSS,Minnesota,2024-05-05,wastewater,2014169.9816273241
NWSS,Minnesota,2024-05-05,inf,6488.463758764412
NWSS,Minnesota,2024-05-06,wastewater,2121695.4902516743
NWSS,Minnesota,2024-05-06,inf,6834.847317359664
NWSS,Minnesota,2024-05-07,wastewater,2199585.665565073
NWSS,Minnesota,2024-05-07,inf,7085.763369279211
NWSS,Minnesota,2024-05-08,wastewater,2247840.5075675207
NWSS,Minnesota,2024-05-08,inf,7241.211914523054
NWSS,Minnesota,2024-05-09,wastewater,2266460.016259017
NWSS,Minnesota,2024-05-09,inf,7301.19295309119
NWSS,Minnesota,2024-05-10,wastewater,2243966.403972715
NWSS,Minnesota,2024-05-10,inf,7228.731845312467
NWSS,Minnesota,2024-05-11,wastewater,2184092.240130683
NWSS,Minnesota,2024-05-11,inf,7035.852721048351
NWSS,Minnesota,2024-05-12,wastewater,2263063.0808640285
NWSS,Minnesota,2024-05-12,inf,7290.250037447378
NWSS,Minnesota,2024-05-13,wastewater,2464377.526854222
NWSS,Minnesota,2024-05-13,inf,7938.766050911029
NWSS,Minnesota,2024-05-14,wastewater,2617697.817146829
NWSS,Minnesota,2024-05-14,inf,8432.673296139195
NWSS,Minnesota,2024-05-15,wastewater,2723023.9517418486
NWSS,Minnesota,2024-05-15,inf,8771.971773131876
NWSS,Minnesota,2024-05-16,wastewater,2780355.930639282
NWSS,Minnesota,2024-05-16,inf,8956.661481889074
NWSS,Minnesota,2024-05-17,wastewater,2810007.5013618185
NWSS,Minnesota,2024-05-17,inf,9052.181295896122
NWSS,Minnesota,2024-05-18,wastewater,2828206.8586731213
NWSS,Minnesota,2024-05-18,inf,9110.808855349562
NWSS,Minnesota,2024-05-19,wastewater,2844962.7806605203
NWSS,Minnesota,2024-05-19,inf,9164.78652036872
NWSS,Minnesota,2024-05-20,wastewater,2861383.9758482957
NWSS,Minnesota,2024-05-20,inf,9217.685893720214
NWSS,Minnesota,2024-05-21,wastewater,2919073.8271075496
NWSS,Minnesota,2024-05-21,inf,9403.528455449663
NWSS,Minnesota,2024-05-22,wastewater,3018032.334438283
NWSS,Minnesota,2024-05-22,inf,9722.31420555707
NWSS,Minnesota,2024-05-23,wastewater,3158259.4978404944
NWSS,Minnesota,2024-05-23,inf,10174.043144042427
NWSS,Minnesota,2024-05-24,wastewater,3331149.4448465
NWSS,Minnesota,2024-05-24,inf,10730.992242497778
NWSS,Minnesota,2024-05-25,wastewater,3528487.9761789492
NWSS,Minnesota,2024-05-25,inf,11366.700211754616
NWSS,Minnesota,2024-05-26,wastewater,3557784.4277281216
NWSS,Minnesota,2024-05-26,inf,11461.07604193337
NWSS,Minnesota,2024-05-27,wastewater,3419934.3084130147
NWSS,Minnesota,2024-05-27,inf,11017.004532837214
NWSS,Minnesota,2024-05-28,wastewater,3297552.777143943
NWSS,Minnesota,2024-05-28,inf,10622.76366060462
NWSS,Minnesota,2024-05-29,wastewater,3190639.8339209063
NWSS,Minnesota,2024-05-29,inf,10278.353425235586
NWSS,Minnesota,2024-05-30,wastewater,3099195.4787439047
NWSS,Minnesota,2024-05-30,inf,9983.77382673011
NWSS,Minnesota,2024-05-31,wastewater,3023219.711612939
NWSS,Minnesota,2024-05-31,inf,9739.024865088199
NWSS,Minnesota,2024-06-01,wastewater,2955341.122104436
NWSS,Minnesota,2024-06-01,inf,9520.360218092454
NWSS,Minnesota,2024-06-02,wastewater,3019651.288054754
NWSS,Minnesota,2024-06-02,inf,9727.529516063834
NWSS,Minnesota,2024-06-03,wastewater,3221899.7647774895
NWSS,Minnesota,2024-06-03,inf,10379.054423817914
NWSS,Minnesota,2024-06-04,wastewater,3356612.7879104936
NWSS,Minnesota,2024-06-04,inf,10813.020065449553
NWSS,Minnesota,2024-06-05,wastewater,3423790.357453766
NWSS,Minnesota,2024-06-05,inf,11029.42644095875
NWSS,Minnesota,2024-06-06,wastewater,3423432.4734073062
NWSS,Minnesota,2024-06-06,inf,11028.273550345508
NWSS,Minnesota,2024-06-07,wastewater,3358348.2504597357
NWSS,Minnesota,2024-06-07,inf,10818.610698791408
NWSS,Minnesota,2024-06-08,wastewater,3238801.4476959766
NWSS,Minnesota,2024-06-08,inf,10433.501644300331
NWSS,Minnesota,2024-06-09,wastewater,3124682.714019947
NWSS,Minnesota,2024-06-09,inf,10065.878616250453
NWSS,Minnesota,2024-06-10,wastewater,3009837.6965343333
NWSS,Minnesota,2024-06-10,inf,9695.915931557862
NWSS,Minnesota,2024-06-11,wastewater,2938762.646778514
NWSS,Minnesota,2024-06-11,inf,9466.954181209258
NWSS,Minnesota,2024-06-12,wastewater,2911457.5647524907
NWSS,Minnesota,2024-06-12,inf,9378.993365204642
NWSS,Minnesota,2024-06-13,wastewater,2927922.4504562626
NWSS,Minnesota,2024-06-13,inf,9432.033483544012
NWSS,Minnesota,2024-06-14,wastewater,2993799.5217386954
NWSS,Minnesota,2024-06-14,inf,9644.25042325049
NWSS,Minnesota,2024-06-15,wastewater,3099994.3496957435
NWSS,Minnesota,2024-06-15,inf,9986.347316190393
NWSS,Minnesota,2024-06-16,wastewater,3163784.0080512688
NWSS,Minnesota,2024-06-16,inf,10191.839846711271
NWSS,Minnesota,2024-06-17,wastewater,3186309.2618083465
NWSS,Minnesota,2024-06-17,inf,10264.402884584415
NWSS,Minnesota,2024-06-18,wastewater,3218149.277664774
NWSS,Minnesota,2024-06-18,inf,10366.9725737603
NWSS,Minnesota,2024-06-19,wastewater,3259304.0556205516
NWSS,Minnesota,2024-06-19,inf,10499.548914238929
NWSS,Minnesota,2024-06-20,wastewater,3309773.5956756785
NWSS,Minnesota,2024-06-20,inf,10662.1319060203
NWSS,Minnesota,2024-06-21,wastewater,3354913.669743381
NWSS,Minnesota,2024-06-21,inf,10807.546512199464
NWSS,Minnesota,2024-06-22,wastewater,3407436.907340122
NWSS,Minnesota,2024-06-22,inf,10976.745302146717
NWSS,Minnesota,2024-06-23,wastewater,3555332.3212823966
NWSS,Minnesota,2024-06-23,inf,11453.17680604422
NWSS,Minnesota,2024-06-24,wastewater,3799545.2139155185
NWSS,Minnesota,2024-06-24,inf,12239.886228648564
NWSS,Minnesota,2024-06-25,wastewater,4076685.388845137
NWSS,Minnesota,2024-06-25,inf,13132.667869488834
NWSS,Minnesota,2024-06-26,wastewater,4386752.846071253
NWSS,Minnesota,2024-06-26,inf,14131.521728565032
NWSS,Minnesota,2024-06-27,wastewater,4729747.585593864
NWSS,Minnesota,2024-06-27,inf,15236.447805877153
NWSS,Minnesota,2024-06-28,wastewater,5074409.827081018
NWSS,Minnesota,2024-06-28,inf,16346.745587744148
NWSS,Minnesota,2024-06-29,wastewater,5584754.289451602
NWSS,Minnesota,2024-06-29,inf,17990.77343980372
NWSS,Minnesota,2024-06-30,wastewater,6028584.851956909
NWSS,Minnesota,2024-06-30,inf,19420.53286731789
NWSS,Minnesota,2024-07-01,wastewater,6406119.012958682
NWSS,Minnesota,2024-07-01,inf,20636.724521299544
NWSS,Minnesota,2024-07-02,wastewater,6782096.98355082
NWSS,Minnesota,2024-07-02,inf,21847.903050685578
NWSS,Minnesota,2024-07-03,wastewater,7156518.763733321
NWSS,Minnesota,2024-07-03,inf,23054.06845547599
NWSS,Minnesota,2024-07-04,wastewater,7529384.353506186
NWSS,Minnesota,2024-07-04,inf,24255.220735670777
NWSS,Minnesota,2024-07-05,wastewater,7927359.745743117
NWSS,Minnesota,2024-07-05,inf,25537.26194021851
NWSS,Minnesota,2024-07-06,wastewater,8168536.360319634
NWSS,Minnesota,2024-07-06,inf,26314.190271697717
NWSS,Minnesota,2024-07-07,wastewater,8042572.759243823
NWSS,Minnesota,2024-07-07,inf,25908.410090303332
NWSS,Minnesota,2024-07-08,wastewater,7541826.338445299
NWSS,Minnesota,2024-07-08,inf,24295.30144837175
NWSS,Minnesota,2024-07-09,wastewater,7030983.657414883
NWSS,Minnesota,2024-07-09,inf,22649.66863062023
NWSS,Minnesota,2024-07-10,wastewater,6510044.716152574
NWSS,Minnesota,2024-07-10,inf,20971.511637048767
NWSS,Minnesota,2024-07-11,wastewater,5979009.514658372
NWSS,Minnesota,2024-07-11,inf,19260.830467657364
NWSS,Minnesota,2024-07-12,wastewater,5456855.194664863
NWSS,Minnesota,2024-07-12,inf,17578.758243036642
NWSS,Minnesota,2024-07-13,wastewater,4946014.634694963
NWSS,Minnesota,2024-07-13,inf,15933.132258086926
NWSS,Minnesota,2024-07-14,wastewater,4980327.1288410155
NWSS,Minnesota,2024-07-14,inf,16043.666809177595
NWSS,Minnesota,2024-07-15,wastewater,5575952.326194091
NWSS,Minnesota,2024-07-15,inf,17962.41872291126
NWSS,Minnesota,2024-07-16,wastewater,6069045.695488184
NWSS,Minnesota,2024-07-16,inf,19550.8737617292
NWSS,Minnesota,2024-07-17,wastewater,6459607.236723296
NWSS,Minnesota,2024-07-17,inf,20809.031925631418
NWSS,Minnesota,2024-07-18,wastewater,6747636.949899427
NWSS,Minnesota,2024-07-18,inf,21736.89321461791
NWSS,Minnesota,2024-07-19,wastewater,6905117.219017407
NWSS,Minnesota,2024-07-19,inf,22244.20144987764
NWSS,Minnesota,2024-07-20,wastewater,6935560.981459199
NWSS,Minnesota,2024-07-20,inf,22342.273236810146
NWSS,Minnesota,2024-07-21,wastewater,6812086.109198804
NWSS,Minnesota,2024-07-21,inf,21944.5102669081
NWSS,Minnesota,2024-07-22,wastewater,6539419.003439027
NWSS,Minnesota,2024-07-22,inf,21066.138207912314
NWSS,Minnesota,2024-07-23,wastewater,6337861.029259408
NWSS,Minnesota,2024-07-23,inf,20416.837690734606
NWSS,Minnesota,2024-07-24,wastewater,6268170.480743897
NWSS,Minnesota,2024-07-24,inf,20192.335984078265
NWSS,Minnesota,2024-07-25,wastewater,6330347.357892492
NWSS,Minnesota,2024-07-25,inf,20392.633087943283
NWSS,Minnesota,2024-07-26,wastewater,6496926.741324968
NWSS,Minnesota,2024-07-26,inf,20929.25328495649
NWSS,Minnesota,2024-07-27,wastewater,6828457.046462082
NWSS,Minnesota,2024-07-27,inf,21997.24773896791
NWSS,Minnesota,2024-07-28,wastewater,7146104.41305904
NWSS,Minnesota,2024-07-28,inf,23020.51958048653
NWSS,Minnesota,2024-07-29,wastewater,7266989.543966413
NWSS,Minnesota,2024-07-29,inf,23409.939936276096
NWSS,Minnesota,2024-07-30,wastewater,7439788.367291881
NWSS,Minnesota,2024-07-30,inf,23966.595488156865
NWSS,Minnesota,2024-07-31,wastewater,7597109.137702107
NWSS,Minnesota,2024-07-31,inf,24473.3899129665
NWSS,Missouri,2024-04-28,wastewater,4951574.02478637
NWSS,Missouri,2024-04-28,inf,3211.0266487595823
NWSS,Missouri,2024-04-29,wastewater,4864643.232645703
NWSS,Missouri,2024-04-29,inf,3154.6532433001926
NWSS,Missouri,2024-04-30,wastewater,4965222.904358958
NWSS,Missouri,2024-04-30,inf,3219.877756672723
NWSS,Missouri,2024-05-01,wastewater,5253313.039926137
NWSS,Missouri,2024-05-01,inf,3406.7001888771742
NWSS,Missouri,2024-05-02,wastewater,5732246.370586495
NWSS,Missouri,2024-05-02,inf,3717.2817696091606
NWSS,Missouri,2024-05-03,wastewater,6293861.924219218
NWSS,Missouri,2024-05-03,inf,4081.481617989766
NWSS,Missouri,2024-05-04,wastewater,6868618.840807678
NWSS,Missouri,2024-05-04,inf,4454.203456840607
NWSS,Missouri,2024-05-05,wastewater,7456529.7503967425
NWSS,Missouri,2024-05-05,inf,4835.455476569508
NWSS,Missouri,2024-05-06,wastewater,8033569.938464144
NWSS,Missouri,2024-05-06,inf,5209.657985108116
NWSS,Missouri,2024-05-07,wastewater,8601288.854758965
NWSS,Missouri,2024-05-07,inf,5577.815778993915
NWSS,Missouri,2024-05-08,wastewater,9159686.499281207
NWSS,Missouri,2024-05-08,inf,5939.928858226909
NWSS,Missouri,2024-05-09,wastewater,9689313.4810105
