Date,Region,Total_State_Infections,SW.2,RV.1,NB.1.8.1,BA.3.2,XFZ,XFG.1.1,XFG,SB.1.1,RW.1.1,RK.1,XFG.10.4,Other,LF.7.9,XFG.6,XFG.23.1.3,RF.5.4,XFJ,XFG.14.1,PQ.2.8.1,PQ.17,BQ.1.1,XFY,LF.7,XFV,XFG.2.5.1,MC.1,PQ.2.1.6,PQ.17.11,KP.3.1.1,XFG.1,XFC,NW.1,LP.8.1,B.1.1.529,XEC,LF.7.7.2,PA.1,LF.7.7.1,JN.1,KP.2.3,JN.1.18,XDV.1,LB.1.3.1,XEQ,XEK,MC.10.1,KP.3,XEC.4,MC.28.1,LF.7.2.1,KS.1,MC.19,KP.2,JN.1.16,KP.1.1.3,KP.1.1,JN.1.7,JN.1.18.6,XBB.1.16.15,LB.1,LP.1,KP.2.15,JN.1.16.1,JN.1.11.1,HV.1,LF.3.1,JN.1.32,JN.1.13.1,KW.1.1,KP.4.1,XBB.1.9.1,KQ.1,KP.1.2,EG.5.1.8,JN.1.13,EG.5,BA.2,XDP,JN.1.8.1,JN.1.4.3,BQ.1,BA.2.86,XBB.1.16.6,XBB.1.16,KV.2,JF.1,XBB,GE.1,JG.3,JD.1.1,HK.3,FL.1.5.1,XBB.1.16.11,XBB.2.3,HF.1,XBB.1.5.70,GK.1.1,XBB.1.5,CH.1.1,GK.2,XBB.1.9.2,XBB.1.5.68,EG.6.1,XBB.1.16.1,XBB.2.3.8,XBB.1.42.2,XBB.1.16.17,XBB.1.5.72,XBB.1.5.10,XBB.1.5.59,FD.1.1,FE.1.1,EU.1.1,XBB.1.5.1,FD.2,BF.11,BA.4.6,BA.5,BA.2.12.1,BN.1,BA.5.2.6,B.1.617.2,BA.2.75,BF.7,BA.2.75.2,BA.4,BA.1.1,PJ.2.1
2023-08-04,MN,5748,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,44,0,0,0,0,0,337,0,0,0,0,871,8,0,0,0,7,6,234,779,0,0,249,65,0,0,17,222,87,516,43,92,0,694,41,64,176,72,86,466,38,33,0,126,94,43,22,72,29,14,6,5,2,0,0,0,0,0,0,0,0,0,0,0
2023-08-05,MN,5739,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,44,0,0,0,0,0,323,0,0,0,0,880,8,0,0,0,7,5,235,768,0,5,233,66,0,11,17,224,87,514,44,93,49,662,38,66,169,71,87,462,38,33,5,126,93,44,22,71,29,11,5,5,2,0,0,0,0,0,0,0,0,0,0,0
2023-08-06,MN,115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,18,0,0,0,0,0,0,5,15,0,0,5,1,0,0,0,5,2,10,1,2,1,13,1,1,3,1,2,9,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,MN,124,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,20,0,0,0,0,0,0,5,16,0,0,5,1,0,0,0,5,2,11,1,2,1,14,1,1,4,1,2,10,1,1,0,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08,MN,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,21,0,0,0,0,0,0,6,17,0,0,5,2,0,0,0,6,2,12,1,2,1,15,1,2,4,2,2,10,1,1,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09,MN,140,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,23,0,0,0,0,0,0,6,18,0,0,6,2,0,0,0,6,2,12,1,2,1,15,1,2,4,2,2,11,1,1,0,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,MN,147,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,24,0,0,0,0,0,0,7,19,0,0,6,2,0,0,0,6,3,13,1,2,2,15,1,2,4,2,2,11,1,1,0,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11,MN,153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,26,0,0,0,0,0,0,7,19,0,0,6,2,0,0,0,7,3,14,2,3,2,16,1,2,4,2,2,11,1,1,0,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12,MN,159,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,27,0,0,0,0,0,0,8,20,0,0,6,2,0,0,0,7,3,14,2,3,2,16,1,2,4,2,2,12,1,1,0,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,MN,165,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,28,0,0,0,0,0,0,8,20,0,0,7,2,0,0,1,8,3,15,2,3,2,16,1,2,4,2,2,12,1,1,0,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,MN,171,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,30,0,0,0,0,0,0,9,21,0,0,7,2,0,0,1,8,4,15,2,3,2,17,1,2,4,2,2,12,1,1,0,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,MN,178,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,31,0,0,0,0,0,0,9,21,0,0,7,2,0,0,1,9,4,16,2,3,2,17,1,2,4,2,2,13,1,1,0,3,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-16,MN,187,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,33,0,0,0,0,0,0,10,22,0,0,7,2,0,0,1,9,4,16,2,3,2,17,1,2,4,2,2,13,1,1,0,4,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-17,MN,196,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,35,0,0,0,0,0,0,11,23,0,0,8,2,0,0,1,10,4,17,3,3,3,18,1,2,4,2,3,13,1,1,0,4,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-18,MN,207,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,38,0,0,0,0,0,0,11,24,0,0,8,2,0,1,1,11,5,18,3,4,3,18,1,2,4,2,3,14,1,1,0,4,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-19,MN,218,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,40,0,0,0,0,0,1,12,24,0,0,9,2,0,1,1,11,5,19,3,4,3,19,1,2,5,2,3,14,1,1,0,4,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-20,MN,226,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,42,0,0,0,0,0,1,13,25,0,0,9,3,0,1,1,12,6,20,3,4,3,19,1,3,5,2,3,15,1,1,0,4,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-21,MN,231,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,43,0,0,0,0,0,1,13,25,0,1,9,3,0,1,1,13,6,20,4,4,3,19,1,3,5,2,3,15,1,1,0,4,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,MN,234,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,0,45,0,0,0,0,0,1,14,25,0,1,9,3,0,1,1,13,6,20,4,4,4,19,1,3,4,2,3,15,1,1,0,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-23,MN,235,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,0,45,0,0,0,0,0,1,14,25,0,1,9,3,0,1,1,13,6,21,4,4,4,19,1,3,4,2,3,15,1,1,0,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-24,MN,235,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,46,0,0,0,0,0,1,14,25,0,1,9,3,0,1,1,13,6,20,4,4,4,18,1,3,4,2,3,14,1,1,0,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-25,MN,232,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,46,0,0,0,0,0,1,14,24,0,1,9,3,0,1,1,13,6,20,4,4,4,17,1,3,4,2,3,14,1,1,0,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26,MN,228,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,45,0,0,0,0,0,1,14,23,0,1,9,3,0,1,1,13,6,20,4,4,4,17,1,3,4,2,3,13,1,1,0,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27,MN,227,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,46,0,0,0,0,0,1,15,23,0,1,9,3,0,1,1,14,7,20,4,4,4,16,1,3,4,2,2,13,1,1,0,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28,MN,229,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,47,0,0,0,0,0,1,15,23,0,1,9,3,0,1,1,14,7,20,4,4,4,16,1,3,4,2,2,13,1,1,0,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29,MN,232,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,48,0,0,0,0,0,1,15,23,0,1,9,3,0,1,1,14,7,20,5,4,4,15,1,3,3,2,2,13,1,1,0,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-30,MN,236,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,49,0,0,0,0,0,1,16,23,0,1,9,3,0,1,1,15,7,20,5,4,4,15,1,3,3,2,2,13,1,1,0,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-31,MN,240,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,50,0,0,0,0,0,1,17,23,0,1,9,3,0,1,1,15,8,21,5,4,5,15,1,3,3,2,2,13,1,1,0,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,MN,245,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,52,0,0,0,0,0,1,17,23,0,1,9,3,0,1,1,16,8,21,5,4,5,15,1,3,3,2,2,13,1,1,0,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,MN,250,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,53,0,0,0,0,0,1,18,23,0,1,9,3,0,1,1,16,8,21,5,4,5,15,1,3,3,2,2,13,1,1,0,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-03,MN,253,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,54,0,0,0,0,0,1,18,23,0,1,9,3,0,1,1,17,8,21,6,4,5,15,1,3,3,2,2,13,1,1,0,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-04,MN,254,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,9,0,0,0,0,55,0,0,0,0,0,1,18,22,0,1,9,3,0,1,1,17,8,21,7,4,5,14,1,3,3,2,2,13,1,1,0,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-05,MN,255,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,9,0,0,0,0,55,0,0,0,0,0,1,18,22,0,1,9,3,0,1,1,17,8,21,7,4,5,14,1,3,3,2,2,12,1,1,0,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-06,MN,258,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,9,0,0,0,0,56,0,0,0,0,0,1,18,22,0,1,9,3,0,1,1,18,9,21,8,4,5,14,1,3,3,2,2,12,1,1,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-07,MN,260,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,9,0,0,0,0,57,0,0,0,0,0,1,19,22,0,1,9,3,0,1,1,18,9,21,8,4,5,14,1,3,3,2,2,12,1,1,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-08,MN,263,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,9,0,0,0,0,58,0,0,0,0,0,1,19,22,0,1,9,4,0,1,1,18,9,21,9,4,5,14,1,3,3,2,2,12,1,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-09,MN,267,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,15,0,0,0,0,0,9,0,0,0,0,59,0,0,0,0,0,1,19,22,0,2,9,4,0,1,1,19,9,21,10,4,5,14,1,3,3,2,2,12,1,2,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-10,MN,271,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,15,0,0,0,0,0,9,0,0,0,0,60,0,0,0,0,0,1,20,21,0,2,9,4,0,1,1,19,9,21,10,4,5,14,1,3,3,2,2,12,1,2,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-11,MN,275,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,62,0,0,0,0,0,1,20,21,0,2,9,4,0,1,2,20,9,21,11,4,5,14,2,3,3,2,2,11,1,2,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-12,MN,281,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17,0,0,0,0,0,9,0,0,0,0,63,0,0,0,0,0,1,21,21,0,2,9,4,0,2,2,20,10,21,12,4,5,14,2,3,3,2,2,11,1,2,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-13,MN,289,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,18,0,0,0,0,0,9,0,0,0,0,65,0,0,0,0,0,1,21,22,0,2,10,4,0,2,2,21,10,22,13,4,5,14,2,3,3,2,3,11,1,2,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-14,MN,298,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,19,0,0,0,0,0,9,0,0,0,0,68,0,0,0,0,0,1,22,22,0,2,10,5,0,2,2,22,10,22,14,5,5,14,2,3,3,2,3,11,1,2,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-15,MN,309,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,20,0,0,0,0,0,9,0,0,0,0,70,0,0,0,0,0,1,23,22,0,2,10,5,0,2,2,23,11,22,15,5,5,14,2,3,3,2,3,11,1,2,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-16,MN,319,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,21,0,0,0,0,0,9,0,0,0,0,73,0,0,0,0,0,1,24,22,0,3,10,5,0,2,2,24,11,23,16,5,6,14,2,3,3,2,3,11,1,2,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-17,MN,333,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,23,0,0,0,0,0,9,0,0,0,0,77,0,0,0,0,0,1,25,23,0,3,11,6,0,2,2,25,11,23,18,5,6,15,2,3,3,2,3,11,1,2,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-18,MN,349,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,25,0,0,0,0,0,10,0,0,0,0,81,0,0,0,0,0,1,26,23,0,3,11,6,0,2,3,27,12,24,20,5,6,15,2,4,3,2,3,12,1,3,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-19,MN,362,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,26,0,0,0,0,0,10,0,0,0,0,84,0,0,0,0,0,1,27,24,0,3,11,6,0,3,3,28,13,25,21,5,6,15,2,4,3,2,3,12,1,3,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-20,MN,370,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,27,0,0,0,0,0,10,0,0,0,0,86,0,0,0,0,0,1,28,24,0,4,11,7,0,3,3,29,13,25,22,5,6,15,2,4,3,2,3,11,1,3,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
